# Data Source: Blockchain.com Public Charts API (https://www.blockchain.com/explorer/charts)
Date,Active Addresses,Transaction Count,Mempool Size,Hash Rate (GH/s),Mining Difficulty,Miner Revenue (USD),Transaction Fees (BTC),Median Confirmation Time (min)
2015-12-10,,,,770711.333847596,79102380900.226,,,6.8
2015-12-12,445120.0,204141.0,,,,1867996.46203759,36.96162758,
2015-12-14,,,,692067.320189678,79102380900.226,,,7.91666666666667
2015-12-16,396918.0,220420.0,,,,2022863.29446252,37.38604758,
2015-12-18,,,,629152.109263344,79102380900.226,,,7.46666666666667
2015-12-20,409195.0,193847.0,,,,1982086.17501883,33.53649378,
2015-12-22,,,,654995.565676021,93448670796.3238,,,8.45
2015-12-24,382616.0,210228.0,,,,1768771.21282915,36.33612595,
2015-12-26,,,,864036.70365773,93448670796.3238,,,6.06666666666667
2015-12-28,335134.0,173129.0,,,,1773620.49239852,31.14441685,
2015-12-30,,,,803647.041574125,93448670796.3238,,,7.08333333333333
2016-01-01,263121.0,124092.0,,,,1554768.75755142,19.82080598,
2016-01-03,,,,769424.042921966,103880340815.456,,,7.13333333333333
2016-01-05,359763.0,182371.0,,,,1819807.57014198,32.27846687,
2016-01-07,,,,743604.444166195,103880340815.456,,,10.0
2016-01-09,390146.0,179968.0,,,,1781625.14493402,30.22393822,
2016-01-11,,,,877866.357696202,103880340815.456,,,6.7
2016-01-13,339655.0,188131.0,,,,1729484.4874725,34.27954249,
2016-01-15,,,,693089.355237507,113354299801.471,,,10.5
2016-01-17,462215.0,204128.0,,,,1525313.77287368,36.326795,
2016-01-19,,,,839596.048214541,113354299801.471,,,8.31666666666667
2016-01-21,415801.0,222743.0,,,,1506011.15416668,50.3603795,
2016-01-23,,,,1008642.23241881,113354299801.471,,,6.48333333333333
2016-01-25,420289.0,222150.0,,,,1709654.30005389,45.9839664,
2016-01-27,,,,918901.018160999,120033340651.237,,,7.66666666666667
2016-01-29,410455.0,224394.0,,,,1750044.21085572,46.98023086,
2016-01-31,,,,1068073.26136895,120033340651.237,,,6.81666666666667
2016-02-02,488072.0,241722.0,,,,1926651.73845393,58.64427461,
2016-02-04,,,,1103874.59973886,120033340651.237,,,6.88333333333333
2016-02-06,419675.0,224156.0,,,,2006181.99318944,40.20959148,
2016-02-08,,,,1153414.86436954,144116447847.349,,,7.73333333333333
2016-02-10,417816.0,235527.0,,,,1609224.84661884,45.10160409,
2016-02-12,,,,1139086.72940843,144116447847.349,,,7.1
2016-02-14,421715.0,186088.0,,,,1752957.85194894,35.15265778,
2016-02-16,,,,1067446.05460287,144116447847.349,,,8.65
2016-02-18,415599.0,212979.0,,,,1897401.34945604,43.33919321,
2016-02-20,,,,1284099.85113956,163491654908.959,,,7.9
2016-02-22,465054.0,237696.0,,,,1478179.5581374,45.80619995,
2016-02-24,,,,999647.352469403,163491654908.959,,,9.83333333333333
2016-02-26,391078.0,203635.0,,,,1586359.0966024,42.35918186,
2016-02-28,,,,1210954.92291009,163491654908.959,,,8.95
2016-03-01,483492.0,277094.0,,,,1666885.76819113,60.06599979,
2016-03-03,,,,1080919.49494659,163491654908.959,,,10.8
2016-03-05,411654.0,234992.0,,,,1560093.31900579,62.07709524,
2016-03-07,,,,1220696.14747152,158427203767.392,,,7.35
2016-03-09,337006.0,190388.0,,,,1833517.33163624,54.68048263,
2016-03-11,,,,1283699.81959909,158427203767.392,,,7.15
2016-03-13,351625.0,149803.0,,,,1408430.95627883,35.80250793,
2016-03-15,,,,1197069.77042369,158427203767.392,,,8.4
2016-03-17,397923.0,208319.0,,,,1535746.08174758,46.32816082,
2016-03-19,,,,1110630.46003795,165496835118.226,,,8.05
2016-03-21,355209.0,199006.0,,,,1440493.04973998,41.13390235,
2016-03-23,,,,1242260.73678319,165496835118.226,,,7.65
2016-03-25,332910.0,172309.0,,,,1529331.78758435,32.7033762,
2016-03-27,,,,1258714.52137634,165496835118.226,,,7.28333333333333
2016-03-29,384087.0,197409.0,,,,1685402.33992106,57.79052183,
2016-03-31,,,,1028361.53707217,165496835118.226,,,9.31666666666667
2016-04-02,349858.0,183503.0,,,,1775950.81331598,49.66375403,
2016-04-04,,,,1360254.32899737,166851513282.777,,,6.96666666666667
2016-04-06,400648.0,219290.0,,,,1703077.74932614,58.44875393,
2016-04-08,,,,1169486.9535892,166851513282.777,,,7.8
2016-04-10,369611.0,186954.0,,,,1849714.70662907,33.25339902,
2016-04-12,,,,1260723.52443658,166851513282.777,,,7.53333333333333
2016-04-14,386126.0,227928.0,,,,1759740.83015229,44.86496577,
2016-04-16,,,,1270146.99973955,178678307671.688,,,7.96666666666667
2016-04-18,391408.0,220395.0,,,,1478746.25211548,47.33042977,
2016-04-20,,,,1465554.23046307,178678307671.0,,,7.36666666666667
2016-04-22,360541.0,210976.0,,,,1780084.41598157,42.68874359,
2016-04-24,,,,1172443.38437046,178678307671.0,,,8.78333333333333
2016-04-26,438403.0,250744.0,,,,1989524.25548891,337.75639818,
2016-04-28,,,,1207843.18309188,178666121338.551,,,10.0
2016-04-30,370399.0,215712.0,,,,1670773.98764185,40.87923127,
2016-05-02,,,,1394348.38048107,178659257772.0,,,8.25
2016-05-04,393861.0,233691.0,,,,2071544.22122565,47.17178574,
2016-05-06,,,,1438754.37985945,178659257772.0,,,6.51666666666667
2016-05-08,363477.0,189025.0,,,,1989166.5650913,34.73771327,
2016-05-10,,,,1403229.58035675,178659257772.0,,,7.83333333333333
2016-05-12,373340.0,228409.0,,,,1677295.06474701,46.75238994,
2016-05-14,,,,1390530.16700974,194254820283.0,,,9.81666666666667
2016-05-16,428469.0,239809.0,,,,1636434.02969314,60.51568467,
2016-05-18,,,,1487094.76194097,194254820283.0,,,9.96666666666667
2016-05-20,352825.0,209396.0,,,,1660231.90590849,51.58622819,
2016-05-22,,,,1776788.54673466,194254820283.0,,,6.75
2016-05-24,407284.0,246517.0,,,,1700948.82194883,59.53134626,
2016-05-26,,,,1357376.35658448,199312067531.0,,,9.85
2016-05-28,378992.0,193054.0,,,,1698374.90534981,52.34180926,
2016-05-30,,,,1436639.20952372,199312067531.0,,,9.46666666666667
2016-06-01,411100.0,234384.0,,,,2013539.9424602,56.18497783,
2016-06-03,,,,1406915.6396715,199312067531.0,,,9.63333333333333
2016-06-05,370336.0,189802.0,,,,2522539.86191635,44.16827831,
2016-06-07,,,,1406915.6396715,199312067531.0,,,9.93333333333333
2016-06-09,433264.0,236353.0,,,,2457044.36954684,53.21550949,
2016-06-11,,,,1520417.53468438,196061423939.0,,,7.61
2016-06-13,450475.0,251354.0,,,,2856721.9388474,63.87453511,
2016-06-14,,,22589818.0,,,,,
2016-06-15,,,,1500925.00218843,196061423939.0,,,14.13
2016-06-16,,,27566196.0,,,,,
2016-06-17,456749.0,253752.0,,,,2906753.58159383,78.90209509,
2016-06-18,,,9161515.0,,,,,
2016-06-19,,,,1725089.1258919,196061423939.0,,,6.0
2016-06-21,466563.0,248164.0,3434666.0,,,2775119.94524628,76.28917579,
2016-06-23,,,16417598.0,1457676.2183949,209453158595.0,,,9.78333333333333
2016-06-25,410558.0,206919.0,13510042.5,,,2763256.93758464,60.99766676,
2016-06-27,,,1126304.0,1530560.02931465,209453158595.0,,,8.91666666666667
2016-06-29,370956.0,224112.0,1488811.0,,,2683107.4031348,61.68595835,
2016-07-01,,,4174815.5,1634679.7592,209453158595.0,,,8.16666666666667
2016-07-03,349825.0,177127.0,3465049.5,,,2740471.37629679,45.47185343,
2016-07-05,,,1503995.0,1538177.1269472,213398925331.0,,,8.51666666666667
2016-07-07,364951.0,215548.0,,,,2261647.9229562,56.50728572,
2016-07-08,,,1886989.0,,,,,
2016-07-09,,,,1580609.5994147,213398925331.0,,,7.68333333333333
2016-07-10,,,1715130.5,,,,,
2016-07-11,392909.0,218089.0,,,,1228801.46825101,57.33521701,
2016-07-12,,,1641152.5,,,,,
2016-07-13,,,,1379055.35519404,213398925331.0,,,10.7333333333333
2016-07-14,,,1995397.0,,,,,
2016-07-15,367025.0,216081.0,,,,1173602.64682308,55.22548963,
2016-07-16,,,2099021.0,,,,,
2016-07-17,,,,1580609.5994147,213398925331.0,,,7.26666666666667
2016-07-18,,,6067530.5,,,,,
2016-07-19,372107.0,222146.0,,,,1116148.16735075,61.86165427,
2016-07-20,,,8786517.5,,,,,
2016-07-21,,,,1411498.38259309,213492501107.0,,,9.78333333333333
2016-07-22,,,7499478.5,,,,,
2016-07-23,338444.0,195796.0,,,,1125668.79916968,60.03161359,
2016-07-25,,,3446177.0,1400885.61279915,213492501107.0,,,9.91666666666667
2016-07-27,373465.0,235603.0,6018521.5,,,1144988.34874322,74.91411699,
2016-07-29,,,3706933.5,1560077.15970815,213492501107.0,,,10.3666666666667
2016-07-31,344641.0,192254.0,5599368.0,,,1268565.34183433,72.5596168,
2016-08-02,,,6020874.5,1555605.72192362,210798472402.845,,,8.33333333333333
2016-08-04,384713.0,231835.0,6433581.0,,,1121450.88469978,69.53744777,
2016-08-06,,,3855241.5,1676039.71329835,201893210853.0,,,6.65
2016-08-08,412180.0,235295.0,3252583.0,,,1155198.82591718,86.44357031,
2016-08-10,,,,1525497.22407993,201893210853.0,,,8.11666666666667
2016-08-11,,,8436887.5,,,,,
2016-08-12,389404.0,232973.0,,,,1132020.0574617,70.76200713,
2016-08-13,,,2097188.0,,,,,
2016-08-14,,,,1645931.21545466,201893210853.0,,,7.25
2016-08-15,,,11394485.5,,,,,
2016-08-16,423764.0,254431.0,,,,1025918.18680799,83.09112751,
2016-08-17,,,5537562.5,,,,,
2016-08-18,,,,1664092.25424309,217375482757.0,,,8.15
2016-08-19,,,3095618.5,,,,,
2016-08-20,399739.0,208224.0,,,,1153764.11771597,61.21304534,
2016-08-21,,,2025758.0,,,,,
2016-08-22,,,,1718121.2235367,217375482757.0,,,7.08333333333333
2016-08-23,,,5666239.0,,,,,
2016-08-24,408587.0,235130.0,,,,1166209.72683511,64.62449049,
2016-08-25,,,10038510.5,,,,,
2016-08-26,,,,1426364.78935122,217375482757.0,,,8.96666666666667
2016-08-28,331778.0,174489.0,4113501.0,,,1110157.40925665,48.91366874,
2016-08-30,,,2658038.0,1810682.89469399,220755908330.0,,,7.98333333333333
2016-09-01,385974.0,237466.0,2602924.5,,,1035320.33588952,63.48703333,
2016-09-03,,,2789144.0,1382703.30140268,220755908330.0,,,10.3833333333333
2016-09-05,422188.0,227683.0,8124662.0,,,1113759.73722878,63.04984857,
2016-09-07,,,1782596.0,1668023.03026355,220755908330.0,,,8.15
2016-09-09,380834.0,220534.0,2247510.5,,,1157646.00172084,63.36822147,
2016-09-11,,,1494551.5,1799709.05896857,220755908330.0,,,7.43333333333333
2016-09-13,410171.0,239886.0,,,,1290425.53589363,68.05656902,
2016-09-14,,,2331545.5,,,,,
2016-09-15,,,,1728836.79695677,225832872179.0,,,8.1
2016-09-16,,,3124064.5,,,,,
2016-09-17,394081.0,215529.0,,,,1266257.82710608,57.63998368,
2016-09-18,,,2009830.0,,,,,
2016-09-19,,,,1493086.32464449,225832872179.0,,,10.9666666666667
2016-09-20,,,2573646.0,,,,,
2016-09-21,408745.0,239216.0,,,,1270877.51763904,64.96509855,
2016-09-22,,,1893589.5,,,,,
2016-09-23,,,,1526764.96354624,225832872179.0,,,9.88333333333333
2016-09-24,,,1860882.5,,,,,
2016-09-25,377263.0,195642.0,,,,1430506.21156199,49.59149659,
2016-09-26,,,4966084.0,,,,,
2016-09-27,,,,2026558.28894994,241227200229.0,,,7.13333333333333
2016-09-28,,,3556125.0,,,,,
2016-09-29,438502.0,242730.0,,,,1121004.32180228,68.53955587,
2016-10-01,,,1743180.5,1882660.65896533,241227200229.0,,,7.68333333333333
2016-10-03,494066.0,256665.0,3910452.0,,,1206848.12820648,74.26828206,
2016-10-05,,,2399752.0,2002575.35061917,241227200229.0,,,8.21666666666667
2016-10-07,470157.0,266324.0,5426369.0,,,1140029.908164,72.05178137,
2016-10-09,,,3142710.0,2056197.68456892,258522748404.0,,,7.16666666666667
2016-10-11,456719.0,263565.0,6783538.0,,,1145287.98184433,80.75501147,
2016-10-13,,,6140430.5,1644958.14765514,258522748404.0,,,10.0666666666667
2016-10-15,390688.0,210448.0,6008996.0,,,1173084.48254233,62.6006372,
2016-10-17,,,,1606404.44106947,258522748404.0,,,11.2666666666667
2016-10-18,,,7789963.0,,,,,
2016-10-19,340010.0,199083.0,,,,1025580.94892297,62.38149631,
2016-10-20,,,15976040.0,,,,,
2016-10-21,,,,2107602.62668314,258522748404.0,,,6.7
2016-10-22,,,1981179.0,,,,,
2016-10-23,370500.0,191578.0,,,,1238346.54510843,67.49823388,
2016-10-24,,,2496019.5,,,,,
2016-10-25,,,,1752432.967869,253618246641.0,,,12.15
2016-10-26,,,24573767.0,,,,,
2016-10-27,544308.0,326388.0,,,,1472099.83342669,111.04197547,
2016-10-28,,,2954177.0,,,,,
2016-10-29,,,,1878507.28210418,253618246641.0,,,7.96666666666667
2016-10-30,,,1888609.0,,,,,
2016-10-31,456149.0,241778.0,,,,1356064.41434344,76.30761672,
2016-11-01,,,5181780.0,,,,,
2016-11-02,,,,1676788.3793279,253618246641.0,,,8.98333333333333
2016-11-03,,,1968459.5,,,,,
2016-11-04,429052.0,248043.0,,,,1069025.79055043,84.33985522,
2016-11-06,,,2203676.5,1949214.67726041,254620187304.0,,,11.05
2016-11-08,515899.0,296060.0,3338590.5,,,1552167.96521807,89.2553591699999,
2016-11-10,,,3039914.0,2126416.01155681,254620187304.0,,,11.475
2016-11-12,441806.0,228886.0,4931060.0,,,1553329.97702898,65.89536127,
2016-11-14,,,2549815.5,2177044.96421293,254620187304.0,,,11.725
2016-11-16,481300.0,289789.0,2737401.5,,,1610431.45475799,79.46533169,
2016-11-18,,,5234318.5,2073243.13718006,272434584596.115,,,8.98333333333333
2016-11-20,452258.0,243591.0,6061729.0,,,1238419.33684534,72.95353104,
2016-11-22,,,,1877125.54312249,281800917193.0,,,18.625
2016-11-23,,,33864605.0,,,,,
2016-11-24,555782.0,328538.0,,,,1627500.36901964,135.86177837,
2016-11-25,,,25171217.5,,,,,
2016-11-26,,,,2157293.53463331,281800917193.0,,,13.75
2016-11-27,,,4243242.0,,,,,
2016-11-28,531725.0,298530.0,,,,1597296.21486173,109.57588157,
2016-11-29,,,6805173.0,,,,,
2016-11-30,,,,1989192.73972682,281800917193.0,,,18.45
2016-12-01,,,6083747.5,,,,,
2016-12-02,579169.0,315478.0,,,,1466287.62234334,120.59021932,
2016-12-03,,,5361380.5,,,,,
2016-12-04,,,,2109770.13119712,286765766820.0,,,13.8
2016-12-05,,,12769682.0,,,,,
2016-12-06,569492.0,319762.0,,,,1505792.02940228,119.47737538,
2016-12-07,,,6178181.5,,,,,
2016-12-08,,,,2238066.96349964,286765766820.0,,,8.76666666666667
2016-12-10,456468.0,250241.0,6329265.0,,,1343110.88425076,86.84229837,
2016-12-12,,,2478521.0,2223811.75991047,286765766820.0,,,14.575
2016-12-14,495462.0,286328.0,6930231.0,,,1423000.53395811,94.82014754,
2016-12-16,,,11994595.0,2050571.62855749,310153855703.0,,,17.025
2016-12-18,418499.0,235789.0,6891523.5,,,1552267.90632871,80.81959375,
2016-12-20,,,16505943.0,2127660.78752582,310153855703.0,,,10.7166666666667
2016-12-22,528879.0,314644.0,6895323.0,,,1862227.14911738,106.17675284,
2016-12-24,,,4228325.0,2112242.95573216,310153855703.0,,,16.325
2016-12-26,448558.0,244914.0,,,,1683253.41220312,87.97239373,
2016-12-27,,,4504116.5,,,,,
2016-12-28,,,,2589949.6705277,312083434211.183,,,7.66666666666667
2016-12-29,,,4200428.0,,,,,
2016-12-30,496025.0,286818.0,,,,1988622.5339292,100.318724,
2016-12-31,,,2797875.5,,,,,
2017-01-01,,,,2463610.66220928,317688400354.0,,,10.85
2017-01-02,,,8023118.0,,,,,
2017-01-03,515024.0,301664.0,,,,2245225.0916189,117.50869676,
2017-01-04,,,12321798.5,,,,,
2017-01-05,,,,2210932.64557243,317688400354.0,,,10.9166666666667
2017-01-06,,,24969600.5,,,,,
2017-01-07,503341.0,282060.0,,,,1591509.29207556,106.3384173,
2017-01-08,,,9487796.5,,,,,
2017-01-09,,,,2147763.14141322,317688400354.0,,,10.7166666666667
2017-01-10,,,9292268.5,,,,,
2017-01-11,491693.0,303058.0,,,,1724412.85485079,111.82087465,
2017-01-13,,,2854761.5,2528855.36111398,336899932795.0,,,8.98333333333333
2017-01-15,417279.0,235999.0,1761272.0,,,1759094.94140748,82.2243205899999,
2017-01-17,,,1922758.0,2646087.06659608,336899932795.0,,,15.15
2017-01-19,516339.0,300605.0,1389497.5,,,2054585.92331712,112.3957332,
2017-01-21,,,1934130.5,3031276.95603728,336899932795.0,,,9.925
2017-01-23,425650.0,235530.0,12192908.5,,,1683925.09571495,109.01172711,
2017-01-25,,,23993137.5,2930146.45884887,392963262344.0,,,12.5666666666667
2017-01-27,462951.0,263332.0,7844625.5,,,2050038.68072294,114.04371837,
2017-01-29,,,,3262229.72418507,392963262344.0,,,13.025
2017-01-30,,,7765230.5,,,,,
2017-01-31,523037.0,307683.0,,,,1941511.11537906,145.66158893,
2017-02-01,,,19655622.5,,,,,
2017-02-02,,,,3066886.62692848,392963262344.0,,,15.35
2017-02-03,,,33319087.5,,,,,
2017-02-04,500098.0,284778.0,,,,1975355.92149189,138.64644801,
2017-02-05,,,20682422.5,,,,,
2017-02-06,,,,2623276.58868094,422170566883.0,,,18.2833333333333
2017-02-07,,,46177284.5,,,,,
2017-02-08,516491.0,308316.0,,,,2085023.01932909,157.14493504,
2017-02-09,,,35034167.0,,,,,
2017-02-10,,,,3105959.48099823,422170566883.0,,,10.4333333333333
2017-02-11,,,18256198.0,,,,,
2017-02-12,422085.0,237744.0,,,,1849457.27798897,102.51055926,
2017-02-13,,,13465196.0,,,,,
2017-02-14,,,,3546669.94789663,422170566883.0,,,12.775
2017-02-16,489190.0,283203.0,13784376.5,,,2102990.20200481,169.87720101,
2017-02-18,,,22269294.5,3330515.74407375,432944392642.632,,,10.7666666666667
2017-02-20,503953.0,282728.0,10626128.0,,,2148454.96743745,159.91401438,
2017-02-22,,,55264111.0,3045669.00280428,440779902286.0,,,16.1333333333333
2017-02-24,590852.0,343805.0,53468607.5,,,2699193.33772453,226.7099144,
2017-02-26,,,9501141.0,3900209.22661268,440779902286.0,,,11.0
2017-02-28,542157.0,325414.0,45201848.0,,,2548889.19696578,227.3714723,
2017-03-02,,,61318957.5,3440072.18302354,440779902286.0,,,23.25
2017-03-04,489858.0,265780.0,,,,2424004.59063409,220.29548015,
2017-03-05,,,56260529.0,,,,,
2017-03-06,,,,3252505.60193699,460769358090.0,,,13.8833333333333
2017-03-07,,,60227827.5,,,,,
2017-03-08,526233.0,297108.0,,,,2442222.93782909,233.7307623,
2017-03-09,,,56025571.0,,,,,
2017-03-10,,,,3573175.16832514,460769358090.0,,,10.0833333333333
2017-03-11,,,49617140.0,,,,,
2017-03-12,422479.0,221110.0,,,,2573064.17280145,190.62879952,
2017-03-13,,,23125098.0,,,,,
2017-03-14,,,,3573175.16832514,460769358090.0,,,15.9
2017-03-15,,,33967451.0,,,,,
2017-03-16,594406.0,327034.0,,,,2731477.73133023,264.55158129,
2017-03-17,,,32124623.5,,,,,
2017-03-18,,,,3712647.13922469,475705205061.0,,,10.4333333333333
2017-03-19,,,1391068.0,,,,,
2017-03-20,512638.0,277033.0,,,,2014133.75075982,241.15787713,
2017-03-22,,,11973393.5,3807236.87525589,475705205061.0,,,13.3
2017-03-24,540390.0,289521.0,2796379.5,,,2405463.76315141,231.55050182,
2017-03-26,,,370409.5,3925474.04529489,475705205061.0,,,7.2
2017-03-28,553957.0,294001.0,6380338.0,,,2264423.9847332,233.22176362,
2017-03-30,,,4278101.0,4073274.03319987,482855238676.823,,,12.2
2017-04-01,502791.0,255871.0,10440541.5,,,2025106.75893696,190.64263242,
2017-04-03,,,7794037.0,4371318.47465352,499635929816.0,,,8.18333333333333
2017-04-05,577217.0,316555.0,,,,2673677.81014339,236.29861443,
2017-04-06,,,13863050.5,,,,,
2017-04-07,,,,4023599.95962426,499635929816.0,,,15.65
2017-04-08,,,35530697.5,,,,,
2017-04-09,489533.0,238286.0,,,,2639028.47971234,168.05979031,
2017-04-10,,,1249330.5,,,,,
2017-04-11,,,,4147785.14356328,499635929816.0,,,15.55
2017-04-12,,,8706495.0,,,,,
2017-04-13,449522.0,228679.0,,,,2152057.9103319,216.66765492,
2017-04-14,,,42133197.0,,,,,
2017-04-15,,,,3909321.04724491,520808749422.0,,,16.1
2017-04-16,,,3769264.0,,,,,
2017-04-17,469210.0,245184.0,,,,2405342.14992486,180.72834518,
2017-04-18,,,18865599.0,,,,,
2017-04-19,,,,3702204.70037101,520808749422.0,,,11.1166666666667
2017-04-20,,,31276264.5,,,,,
2017-04-21,612636.0,330354.0,,,,2938953.71533901,244.38907052,
2017-04-23,,,27076432.5,3961100.13396339,520808749422.0,,,14.3
2017-04-25,580199.0,325387.0,32341312.0,,,2730056.14610532,271.62738431,
2017-04-27,,,30563881.5,3814281.63369607,521839702599.075,,,20.25
2017-04-29,634026.0,341319.0,29789824.0,,,3282240.04874294,256.37648122,
2017-05-01,,,10550383.0,3892124.1160164,521974519553.0,,,14.75
2017-05-03,547222.0,295149.0,41020439.0,,,2801412.84630984,247.34367708,
2017-05-05,,,91857676.5,3347226.73977411,521974519553.0,,,13.25
2017-05-07,581370.0,316011.0,54875266.5,,,3798375.63516212,277.03575031,
2017-05-09,,,,4021861.58655028,521974519553.0,,,10.6166666666667
2017-05-10,,,72412767.0,,,,,
2017-05-11,568522.0,294743.0,,,,3603539.08867485,279.58022914,
2017-05-12,,,109204233.0,,,,,
2017-05-13,,,,4398136.0431084,559970892890.0,,,13.4833333333333
2017-05-14,,,102943362.0,,,,,
2017-05-15,636240.0,329229.0,,,,4329595.85547557,327.30377033,
2017-05-16,,,112124449.5,,,,,
2017-05-17,,,,4314627.13089748,559970892890.0,,,13.9
2017-05-18,,,93934612.0,,,,,
2017-05-19,633618.0,319502.0,,,,4815456.24257254,442.811934,
2017-05-20,,,95015544.0,,,,,
2017-05-21,,,,4091936.69833503,559970892890.0,,,10.2333333333333
2017-05-22,,,114723372.0,,,,,
2017-05-23,687291.0,367710.0,,,,5849528.14907328,468.38356854,
2017-05-24,,,101354972.5,,,,,
2017-05-25,,,,4828620.58576969,595921917085.0,,,11.7
2017-05-27,651462.0,331914.0,111260829.0,,,5550225.48785938,528.8278222,
2017-05-29,,,88846433.0,4473139.31565167,595921917085.0,,,10.7166666666667
2017-05-31,614127.0,321634.0,91495540.0,,,5896299.59870206,570.4198544,
2017-06-02,,,101968793.5,4325022.11976917,595921917085.0,,,12.7666666666667
2017-06-04,537388.0,266044.0,77311129.5,,,6277178.51580928,441.99355556,
2017-06-06,,,66480344.0,5094943.56098801,678760110082.0,,,16.925
2017-06-08,609713.0,307377.0,56326533.0,,,7029707.6002043,490.9904414,
2017-06-10,,,46234222.5,4757530.08012788,678760110082.0,,,16.075
2017-06-12,538625.0,269098.0,,,,6495311.58752569,409.8643713,
2017-06-13,,,51368318.0,,,,,
2017-06-14,,,,4723788.73204186,678760110082.0,,,12.55
2017-06-15,,,58160518.0,,,,,
2017-06-16,536166.0,269937.0,,,,5412747.31911236,375.35139576,
2017-06-17,,,45971048.0,,,,,
2017-06-18,,,,5129905.64429561,711697198173.0,,,10.6166666666667
2017-06-19,,,16549079.5,,,,,
2017-06-20,591484.0,269438.0,,,,5831891.72450183,388.08537505,
2017-06-21,,,25306547.5,,,,,
2017-06-22,,,,4917633.68660062,711697198173.0,,,11.9833333333333
2017-06-23,,,13696415.0,,,,,
2017-06-24,469728.0,227127.0,,,,5726988.95952891,307.20884336,
2017-06-25,,,13478062.5,,,,,
2017-06-26,,,,5023769.66544811,711697198173.0,,,10.9166666666667
2017-06-27,,,25390639.0,,,,,
2017-06-28,549137.0,279811.0,,,,6013686.13596844,385.86002411,
2017-06-30,,,29522663.0,5448313.58083809,711697198173.0,,,11.8833333333333
2017-07-02,409306.0,196539.0,5325999.5,,,6234521.40998292,197.85958294,
2017-07-04,,,3990900.0,5389830.93070805,708659466230.0,,,10.1
2017-07-06,459295.0,225106.0,15654528.0,,,5302487.88461233,241.52060511,
2017-07-08,,,4093452.0,5812562.76841065,708659466230.0,,,8.03333333333333
2017-07-10,567053.0,251722.0,1928445.0,,,6632606.65260221,205.57250621,
2017-07-12,,,17713778.5,6235294.60611324,708659466230.0,,,11.3
2017-07-14,473083.0,227903.0,37401071.5,,,4517081.23146398,215.37764419,
2017-07-16,,,,6518885.7883663,804525194568.0,,,8.03333333333333
2017-07-17,,,31422410.0,,,,,
2017-07-18,561056.0,260575.0,,,,5318674.73797644,224.51846967,
2017-07-19,,,37662625.0,,,,,
2017-07-20,,,,6478892.62402049,804525194568.0,,,7.53333333333333
2017-07-21,,,35283072.0,,,,,
2017-07-22,433136.0,223358.0,,,,6110647.80474536,171.03691992,
2017-07-23,,,1509347.5,,,,,
2017-07-24,,,,7118783.25355338,804525194568.0,,,10.95
2017-07-25,,,14157064.5,,,,,
2017-07-26,460147.0,237853.0,,,,5002271.53846552,167.53481996,
2017-07-27,,,8793539.0,,,,,
2017-07-28,,,,6414280.01814729,860221984436.0,,,8.23333333333333
2017-07-29,,,10638785.0,,,,,
2017-07-30,386559.0,184145.0,,,,5356955.02068304,138.11682207,
2017-07-31,,,10954193.5,,,,,
2017-08-01,,,,6371518.15135964,860221984436.0,,,11.75
2017-08-03,427729.0,213017.0,9661656.0,,,5137047.94922252,124.10595421,
2017-08-05,,,20785508.5,7568850.42141381,860221984436.0,,,10.375
2017-08-07,512718.0,249002.0,14501378.0,,,6910134.93728859,121.82649183,
2017-08-09,,,35383973.5,6333394.73736857,888074709977.536,,,11.7
2017-08-11,580988.0,284001.0,50178349.0,,,7518972.01439316,234.94470226,
2017-08-13,,,30546528.0,6792336.38500398,923233068448.0,,,8.45
2017-08-15,650900.0,311002.0,48835626.0,,,9519693.7153427,350.45038263,
2017-08-17,,,45800067.0,8215055.49267373,923233068448.0,,,8.65
2017-08-19,535351.0,266832.0,,,,8768479.01278978,265.91179874,
2017-08-20,,,48699054.5,,,,,
2017-08-21,,,,5277828.94780714,923233068448.0,,,13.8166666666667
2017-08-22,,,71486534.5,,,,,
2017-08-23,628517.0,315734.0,,,,10516192.9367837,541.97068152,
2017-08-24,,,69511878.0,,,,,
2017-08-25,,,,4459277.5076504,888171856257.0,,,17.1166666666667
2017-08-26,,,100892018.5,,,,,
2017-08-27,509083.0,261891.0,,,,9978452.55324677,358.8427277,
2017-08-28,,,66877956.5,,,,,
2017-08-29,,,,6578538.10534563,888171856257.0,,,15.95
2017-08-30,,,29469042.5,,,,,
2017-08-31,589298.0,280724.0,,,,11477924.6362609,413.21489691,
2017-09-01,,,26744093.0,,,,,
2017-09-02,,,,7240807.04212539,888171856257.0,,,11.025
2017-09-03,,,4232321.5,,,,,
2017-09-04,561329.0,269280.0,,,,11230260.0600448,325.4016802,
2017-09-06,,,5532005.5,7430760.7659943,903315386418.901,,,7.9
2017-09-08,606486.0,279488.0,9393584.0,,,11151766.5641362,217.76572461,
2017-09-10,,,4233397.0,6329907.31918033,922724699725.0,,,12.95
2017-09-12,549110.0,256230.0,4565728.5,,,10615411.2036899,148.9079562,
2017-09-14,,,9717041.0,7981187.48940129,922724699725.0,,,11.85
2017-09-16,486763.0,228257.0,4223179.0,,,8409604.1044016,119.91780546,
2017-09-18,,,17012590.0,6965995.45167762,1052185622754.52,,,12.2333333333333
2017-09-20,480583.0,235723.0,8150958.5,,,6356831.37323994,146.40700953,
2017-09-22,,,,7624199.74632432,1103400932964.0,,,14.425
2017-09-23,,,5066406.0,,,,,
