# Data Source: Currency metrics data from Yahoo Finance and CoinGecko (US Dollar Index, Gold Futures, BTC/USD, Gold/BTC Ratio)
Date,US Dollar Index,Gold Futures,BTC/USD,Gold/BTC Ratio
2012-03-15,80.1500015258789,1659.0999755859375,6.893551912568306,240.67418315383551
2012-03-16,79.77999877929688,1655.5,6.915491803278688,239.39006033021607
2012-03-19,79.44999694824219,1666.9000244140625,6.981311475409836,238.76602989071014
2012-03-20,79.58999633789062,1646.699951171875,7.003251366120218,235.13363509100233
2012-03-21,79.62999725341797,1650.0,7.025191256830601,234.86905048965085
2012-03-22,79.73999786376953,1642.300048828125,7.047131147540983,233.04519448331638
2012-03-23,79.33999633789062,1662.300048828125,7.069071038251366,235.15113086758828
2012-03-26,78.93000030517578,1685.5,7.134890710382513,236.23347131965215
2012-03-27,79.04000091552734,1684.800048828125,7.156830601092896,235.41147509776812
2012-03-28,79.16000366210938,1657.9000244140625,7.178770491803279,230.94484303503683
2012-03-29,79.18000030517578,1652.199951171875,7.200710382513661,229.4495769728648
2012-03-30,78.93000030517578,1669.300048828125,7.222650273224044,231.12015474660154
2012-04-02,78.81999969482422,1677.5,7.288469945355191,230.1580458692898
2012-04-03,79.4800033569336,1670.0,7.310409836065574,228.4413647728929
2012-04-04,79.76000213623047,1612.300048828125,7.332349726775956,219.88859082108397
2012-04-05,80.06999969482422,1628.5,7.354289617486339,221.43539141127997
2012-04-09,79.7300033569336,1642.5,7.442049180327869,220.70534072009957
2012-04-10,79.88999938964844,1659.5,7.463989071038251,222.3341947858937
2012-04-11,79.77999877929688,1659.0,7.485928961748634,221.61578188586967
2012-04-12,79.27999877929688,1679.5,7.5078688524590165,223.6986331280842
2012-04-13,79.87999725341797,1659.0999755859375,7.529808743169399,220.337598493584
2012-04-16,79.55000305175781,1648.699951171875,7.595628415300546,217.05905831975045
2012-04-17,79.47000122070312,1650.300048828125,7.617568306010929,216.64394496152974
2012-04-18,79.52999877929688,1638.800048828125,7.639508196721311,214.51643307764988
2012-04-19,79.55999755859375,1640.5999755859375,7.661448087431694,214.13706088765093
2012-04-20,79.18000030517578,1642.0999755859375,7.683387978142076,213.7208195469799
2012-04-23,79.41999816894531,1631.9000244140625,7.749207650273224,210.58927545405555
2012-04-24,79.22000122070312,1643.0,7.771147540983606,211.42308665935366
