Date,Close,High,Low,Open,Volume,Index,Currency,Daily_Return,MA_5,MA_20,MA_50,MA_200,Volatility_20,CloseUSD
,^HSI,^HSI,^HSI,^HSI,^HSI,,,,,,,,,
2018-08-23,27790.4609375,28051.650390625,27659.2109375,28005.330078125,1462580600.0,HSI,HKD,-0.004909811026999833,27656.451953125,27982.44765625,28484.8560546875,29984.66390625,0.009886819774359318,3557.179
2018-08-24,27671.869140625,27830.91015625,27532.060546875,27565.98046875,1492245200.0,HSI,HKD,-0.00426735623931207,27748.14375,27925.8271484375,28423.7904296875,29980.05294921875,0.009884163984134168,3541.99925
2018-08-27,28271.26953125,28289.060546875,27956.0390625,28016.66015625,2133548500.0,HSI,HKD,0.021661001198687524,27882.79375,27902.73408203125,28380.412421875,29978.81609375,0.011203056816490224,3618.7225
2018-08-28,28351.619140625,28579.640625,28234.529296875,28530.890625,1651324700.0,HSI,HKD,0.0028420941368121344,28002.559765625,27891.16455078125,28341.255,29977.556142578123,0.011178675020763983,3629.00725
2018-08-29,28416.439453125,28485.830078125,28272.130859375,28362.83984375,1365810400.0,HSI,HKD,0.002286300199593194,28100.331640625,27894.94951171875,28320.22078125,29976.6543359375,0.011024742660901766,3637.30425
2018-08-30,28164.05078125,28533.9296875,28121.400390625,28533.9296875,1292190100.0,HSI,HKD,-0.008881783810084087,28175.049609375,27917.4240234375,28289.5783984375,29972.502890625,0.009963841229149503,3604.9985
2018-08-31,27888.55078125,27962.029296875,27720.3203125,27798.2109375,1923264400.0,HSI,HKD,-0.009781973556993173,28218.3859375,27928.035546875,28261.4283984375,29967.407646484375,0.010236292278787803,3569.7345
2018-09-03,27712.5390625,27822.189453125,27577.0390625,27809.44921875,1396877700.0,HSI,HKD,-0.006311253680070572,28106.63984375,27922.68447265625,28228.9051953125,29960.287490234376,0.010278280055023993,3547.205
2018-09-04,27973.33984375,27984.890625,27563.7890625,27619.1796875,1102334700.0,HSI,HKD,0.009410930577736565,28030.983984375,27908.907421875,28209.1441796875,29954.54958984375,0.009878462097281002,3580.5875
2018-09-05,27243.849609375,27861.990234375,27208.33984375,27789.01953125,1913637000.0,HSI,HKD,-0.026078052833508503,27796.466015625,27853.14287109375,28176.3931640625,29944.857939453126,0.011349418452506253,3487.21275
