,Gold/BTC Ratio,S2F Model,Onchain Mining Difficulty,BTC/USD
2020-08-03,0.0217057904409254,0.0071960762320086,0.152221065852613,0.1044487831201067
2020-08-04,0.0222520352535538,0.0071973799583279,0.152221065852613,0.1040670075595597
2020-08-05,0.0214293739992358,0.0071985436798008,0.152221065852613,0.1091735402141953
2020-08-06,0.021610532768575,0.0071997542552468,0.152221065852613,0.1094826045194567
2020-08-07,0.0214813725299638,0.0072010661419115,0.152221065852613,0.1078000163077913
2020-08-08,0.0213447094789504,0.0072023117836817,0.152221065852613,0.1092398189655279
2020-08-09,0.0212080464279371,0.0072035780304322,0.1523304096553375,0.1085008551231541
2020-08-10,0.0210713833769238,0.0072048231784541,0.152439753458062,0.1104105991943295
2020-08-11,0.0209177178775572,0.007206059971471,0.1527843521090724,0.1059980857949919
2020-08-12,0.0205772416621686,0.0072073819264248,0.1531289507600827,0.1076439497541461
2020-08-13,0.0204362895132787,0.0072086742855346,0.1531289507600827,0.1095237891328751
2020-08-14,0.0202250921993819,0.0072100075282603,0.1531289507600827,0.1093797213186952
2020-08-15,0.0200993966476439,0.0072113866106459,0.1531289507600827,0.1102934594267839
2020-08-16,0.0199737010959059,0.0072126914994978,0.1531289507600827,0.1105492482229443
2020-08-17,0.0198480055441679,0.0072138708128754,0.1531289507600827,0.113961580982561
2020-08-18,0.0205366733243726,0.0072149941061833,0.1531289507600827,0.1114781091662578
2020-08-19,0.020513788164246,0.0072161807222114,0.1531289507600827,0.1092798055481241
2020-08-20,0.0199663805425655,0.0072173890511322,0.1531289507600827,0.1104130597653258
2020-08-21,0.0205577326969932,0.0072186698592163,0.1531289507600827,0.1077152418036884
2020-08-22,0.0204048662788689,0.0072199072215844,0.1531289507600827,0.1085582868776458
2020-08-23,0.0202519998607445,0.0072211517198063,0.1549093080319309,0.1083980732942314
2020-08-24,0.0200991334426202,0.0072224578669256,0.1566896653037791,0.1094337432931545
2020-08-25,0.0207485128558782,0.0072236368041434,0.1576725708809452,0.1055791804945786
2020-08-26,0.0208536445367755,0.0072247866700437,0.1586554764581114,0.1067326261389452
2020-08-27,0.0209657604892634,0.0072259431448909,0.1586554764581114,0.105175877241719
2020-08-28,0.0210387478018445,0.0072271841754957,0.1586554764581114,0.1072435033440163
2020-08-29,0.0209538597207994,0.0072285001831285,0.1586554764581114,0.1069072253078477
2020-08-30,0.0208689716397544,0.0072296630510184,0.1586554764581114,0.1088383772682535
2020-08-31,0.0207840835587093,0.007230843515688,0.1586554764581114,0.1085488040029071
2020-09-01,0.0202011170377097,0.0072321382943012,0.1586554764581114,0.1112822495580722
2020-09-02,0.0209330147601838,0.0072334105047995,0.1586554764581114,0.106031197523793
2020-09-03,0.0236363940616865,0.0072345714937837,0.1586554764581114,0.0950020612653074
2020-09-04,0.0228946802543566,0.0072356962814607,0.1586554764581114,0.0975171242328296
2020-09-05,0.023175893428902,0.0072368714591614,0.1586554764581114,0.0942874174486242
2020-09-06,0.0234571066034474,0.0072381098726693,0.15814529155816,0.0953328652221807
2020-09-07,0.0237383197779927,0.0072395010131414,0.1576351066582086,0.0961747399121811
2020-09-08,0.0240195329525381,0.0072409063780482,0.157185266208789,0.093928339964347
2020-09-09,0.0238859936906505,0.0072422028065089,0.1567354257593695,0.0949742300877456
2020-09-10,0.023698275302432,0.0072435121882647,0.1567354257593695,0.0961141103369562
2020-09-11,0.0233707768847218,0.0072447780131065,0.1567354257593695,0.0964705982315331
2020-09-12,0.0232042357921872,0.0072460911168733,0.1567354257593695,0.0968599213862599
2020-09-13,0.0230376946996527,0.0072475052998348,0.1567354257593695,0.0957424627446677
2020-09-14,0.0228711536071181,0.0072489454041408,0.1567354257593695,0.0991121732538793
2020-09-15,0.0226293113368146,0.0072503645326133,0.1567354257593695,0.1002079106751029
2020-09-16,0.0222553440288895,0.0072516919884066,0.1567354257593695,0.1018872273410615
2020-09-17,0.0220494086501212,0.0072531135303775,0.1567354257593695,0.1016426723877645
2020-09-18,0.0222198235928895,0.0072545779586892,0.1567354257593695,0.101601109933856
2020-09-19,0.0223818906529744,0.0072559187480001,0.1567354257593695,0.10301437160107
2020-09-20,0.0225439577130593,0.0072571614765295,0.1656505422235075,0.1015415217238843
2020-09-21,0.0227060247731441,0.0072583872641317,0.1745656586876455,0.0970494959404398
2020-09-22,0.0224800341440435,0.0072595576591495,0.1745656586876455,0.0977685816867868
2020-09-23,0.0226772633407256,0.0072607153654018,0.1745656586876455,0.0950104566966844
2020-09-24,0.021534990034685,0.0072619046763276,0.1745656586876455,0.0998598366431465
2020-09-25,0.0215498052831308,0.0072632203053476,0.1745656586876455,0.09922427207635
2020-09-26,0.0216045998637223,0.0072645738651596,0.1745656586876455,0.0997716707902546
2020-09-27,0.0216593944443138,0.0072658678982425,0.1745656586876455,0.1000033054419153
2020-09-28,0.0217141890249052,0.0072670658164917,0.1745656586876455,0.0993840893880309
2020-09-29,0.0216860760341314,0.0072682242671226,0.1745656586876455,0.1006579463456499
2020-09-30,0.0217358448800717,0.0072694940775499,0.1745656586876455,0.1000903285577153
2020-10-01,0.0224146996196425,0.0072706913428848,0.1745656586876455,0.0985328884888608
2020-10-02,0.0224094034652643,0.0072718032089045,0.1745656586876455,0.0981225997947456
2020-10-03,0.0222897583005594,0.0072730299873766,0.1745656586876455,0.0978711515564102
2020-10-04,0.0221701131358545,0.0072743523827023,0.1744906245975055,0.0990059632136808
2020-10-05,0.0220504679711496,0.0072756255225956,0.1744155905073655,0.1001738313060223
2020-10-06,0.0223519385907497,0.0072767817962988,0.1744155905073655,0.0983909034051872
2020-10-07,0.0219573288805422,0.0072779847178328,0.1744155905073655,0.0990001665876257
2020-10-08,0.0214458362427469,0.0072793243433745,0.1744155905073655,0.101328382824994
2020-10-09,0.0215133645831468,0.0072806252424451,0.1744155905073655,0.1027323182830383
2020-10-10,0.0211701580157582,0.0072818469615994,0.1744155905073655,0.1049207427546998
2020-10-11,0.0208269514483697,0.0072830591959477,0.1744155905073655,0.1057494851837646
2020-10-12,0.0204837448809812,0.0072842939525028,0.1744155905073655,0.1073648915131699
2020-10-13,0.0203258268314514,0.0072856458832358,0.1744155905073655,0.1061431673275598
2020-10-14,0.0204804402049553,0.0072869904295007,0.1744155905073655,0.1061772098341536
2020-10-15,0.0203664015441353,0.0072882750987986,0.1744155905073655,0.1067985546966528
2020-10-16,0.0207025071276287,0.007289587320328,0.1754643889628261,0.1051638508553885
2020-10-17,0.0204357367793567,0.007290926888223,0.1765131874182867,0.1055033727903987
2020-10-18,0.0201689664310847,0.0072921107239468,0.1786309535302744,0.1066854052933073
2020-10-19,0.0199021960828127,0.0072931641253267,0.180748719642262,0.1091264944653698
2020-10-20,0.0196069289507832,0.0072943090693131,0.180748719642262,0.1107713078436492
2020-10-21,0.0181246993313287,0.007295487612374,0.180748719642262,0.1193338276579378
2020-10-22,0.0176239029794472,0.0072966353544261,0.180748719642262,0.1206757604131227
2020-10-23,0.0176903826636459,0.007297782681445,0.180748719642262,0.1203515824882582
2020-10-24,0.0176149382373089,0.0072989983573566,0.180748719642262,0.1220173982684128
2020-10-25,0.0175394938109718,0.0073001475719071,0.180748719642262,0.1212918155087608
2020-10-26,0.0174640493846348,0.0073011209734835,0.180748719642262,0.1217077349477403
2020-10-27,0.0166352518451418,0.0073020172668069,0.180748719642262,0.1271713637279856
2020-10-28,0.0168636455572998,0.0073028707445838,0.180748719642262,0.1235576972808881
2020-10-29,0.0164956274046502,0.0073037628941197,0.180748719642262,0.1251298454819904
2020-10-30,0.0164605391223255,0.0073047023044663,0.180748719642262,0.1261550557502736
2020-10-31,0.0165048878277552,0.0073056632472495,0.180748719642262,0.128367726522652
2020-11-01,0.0165492365331849,0.007306681090337,0.180748719642262,0.1279535856986623
2020-11-02,0.0165935852386146,0.0073076282987158,0.180748719642262,0.1261924896056563
2020-11-03,0.0162025006904717,0.0073086367065257,0.166214168556168,0.1299654296427539
2020-11-04,0.0158030245089933,0.0073099198808796,0.151679617470074,0.1316961971247149
2020-11-05,0.0144725213494082,0.0073112299291449,0.151679617470074,0.1453431413171587
2020-11-06,0.0145352584120368,0.0073125190533664,0.151679617470074,0.145211330279852
2020-11-07,0.0143217032845229,0.0073138046668481,0.151679617470074,0.1383023971157099
2020-11-08,0.014108148157009,0.007315019501878,0.151679617470074,0.1443968075550846
2020-11-09,0.013894593029495,0.0073164127745682,0.151679617470074,0.1430072208200415
2020-11-10,0.0141522280488169,0.0073178368794493,0.151679617470074,0.1426164139502196
2020-11-11,0.0135524101542512,0.0073190996710103,0.151679617470074,0.1464896291671349
2020-11-12,0.0130520559025416,0.0073204207004821,0.151679617470074,0.1519158240919974
2020-11-13,0.0131259709119434,0.0073217007922145,0.151679617470074,0.1523071193897699
2020-11-14,0.0129976845238542,0.0073229116444399,0.151679617470074,0.149951035112353
2020-11-15,0.012869398135765,0.0073241652066705,0.152824515138628,0.1488889162791245
2020-11-16,0.0127411117476758,0.0073254975061519,0.1539694128071821,0.1560658212913267
2020-11-17,0.0118571263254673,0.0073268600596791,0.156488187678001,0.1648353884785559
2020-11-18,0.0116298995206145,0.0073282568430844,0.1590069625488198,0.1663320607378599
2020-11-19,0.0115179319807376,0.0073295770828057,0.1590069625488198,0.1664555316375197
2020-11-20,0.0109541088787626,0.0073308885486947,0.1590069625488198,0.1740448357212085
2020-11-21,0.0109306216856709,0.0073323377959594,0.1590069625488198,0.1742422343382196
2020-11-22,0.0109071344925793,0.0073338171973847,0.1590069625488198,0.1716732507680768
2020-11-23,0.0108836472994877,0.0073351938543766,0.1590069625488198,0.171617754294144
2020-11-24,0.0100698011890862,0.0073364113493895,0.1590069625488198,0.178632538089238
2020-11-25,0.010350818821942,0.0073376634040565,0.1590069625488198,0.1750904954540644
2020-11-26,0.0109124820037157,0.0073389772079217,0.1590069625488198,0.1601662200146172
2020-11-27,0.0114741451854894,0.0073402879496901,0.1590069625488198,0.1597677918256417
2020-11-28,0.0108140421738063,0.0073416098295202,0.1590069625488198,0.1655149115609053
2020-11-29,0.0101539391621232,0.0073429229870743,0.1660730605827318,0.1698565015355689
2020-11-30,0.00949383615044,0.0073440507054241,0.1731391586166437,0.1835243006799407
2020-12-01,0.0103628924026613,0.0073451916914132,0.1731391586166437,0.1757593468464745
2020-12-02,0.0101607232084381,0.0073464134910659,0.1731391586166437,0.1795160766049856
2020-12-03,0.0100703999284175,0.0073476506016957,0.1731391586166437,0.1818215486879756
2020-12-04,0.0106088280105502,0.0073489470294139,0.1731391586166437,0.1747851634755952
2020-12-05,0.0105525156664397,0.0073501913157171,0.1731391586166437,0.179073855781648
2020-12-06,0.0104962033223292,0.0073513938668801,0.1731391586166437,0.1808752517883883
2020-12-07,0.0104398909782187,0.0073526261102578,0.1731391586166437,0.1794267956618669
2020-12-08,0.0111784598927235,0.0073538973379091,0.1731391586166437,0.1712121932139656
2020-12-09,0.0107104354884,0.007355112565914,0.1731391586166437,0.1734088103733266
2020-12-10,0.0109289975093846,0.0073562762009488,0.1731391586166437,0.1706822949656867
2020-12-11,0.0111446041978292,0.0073574234809534,0.1731391586166437,0.1687374854539079
2020-12-12,0.0108133051646643,0.0073585887758653,0.1731391586166437,0.1757655581755065
2020-12-13,0.0104820061314994,0.0073598318232019,0.1709338303829328,0.178962051859072
2020-12-14,0.0101507070983345,0.0073611306811986,0.1687285021492218,0.1799459484952328
2020-12-15,0.0102059429313342,0.0073623587562501,0.1687285021492218,0.1815542772271655
2020-12-16,0.0090043764765708,0.0073635772303351,0.1687285021492218,0.1994230543901618
2020-12-17,0.0083753037867931,0.007364752493861,0.1687285021492218,0.2135269551850562
2020-12-18,0.0081935626377837,0.007365983283604,0.1687285021492218,0.2166675100448469
2020-12-19,0.0082375735782103,0.0073673462906067,0.1687285021492218,0.2235740287161013
2020-12-20,0.0082815845186369,0.0073686795943348,0.1687285021492218,0.2198697358451155
2020-12-21,0.0083255954590635,0.0073699168061297,0.1687285021492218,0.2135073259108157
2020-12-22,0.0077571869401427,0.0073711250476548,0.1687285021492218,0.2227548889648575
2020-12-23,0.0080725324139728,0.0073724042184154,0.1687285021492218,0.2176431310527128
2020-12-24,0.0078608673164655,0.0073736129453716,0.1687285021492218,0.2223106038422571
2020-12-25,0.0075027565635647,0.0073747786307443,0.1687285021492218,0.2310758949810132
2020-12-26,0.0071446458106639,0.0781934407836326,0.1687285021492218,0.2478002209464312
2020-12-27,0.0067865350577631,0.0782060366477605,0.1684108968203584,0.2462455824265763
2020-12-28,0.0064284243048624,0.0782196527562118,0.168093291491495,0.2539131087073328
2020-12-29,0.0063398248711097,0.0782335310525757,0.1680912939737034,0.2565330362342841
2020-12-30,0.0058866076972276,0.0782479023097478,0.1680892964559118,0.2704854875020095
2020-12-31,0.005844462423119,0.0782628954501606,0.1680892964559118,0.2720026184415079
2021-01-01,0.0056833620259122,0.0782768316717499,0.1680892964559118,0.2755171800927447
2021-01-02,0.0055222616287054,0.0782901961760971,0.1680892964559118,0.301497768659098
2021-01-03,0.0053611612314986,0.0783038943054274,0.1680892964559118,0.3076765665464638
2021-01-04,0.0052000608342918,0.0783186229004842,0.1680892964559118,0.3000317291263554
2021-01-05,0.0047106078389755,0.0783332327960492,0.1680892964559118,0.3190989241676593
2021-01-06,0.0038908039136109,0.0783480603148746,0.1680892964559118,0.3458233055621619
2021-01-07,0.0034256339354577,0.0783634066775493,0.1680892964559118,0.3698558038554079
2021-01-08,0.0029021448835084,0.0783774103875199,0.171556214659196,0.3833180209106908
2021-01-09,0.0032423221831638,0.0783901329684342,0.17502313286248,0.3781932505406928
2021-01-10,0.0035824994828192,0.0784033922870872,0.1806486982489411,0.3602812152493934
2021-01-11,0.0039226767824747,0.0784172961893011,0.1862742636354022,0.3339545800878598
2021-01-12,0.0042589502667584,0.0784307103717997,0.1862742636354022,0.3184433617017537
2021-01-13,0.0035851136083783,0.0784440427319059,0.1862742636354022,0.3504661726417426
2021-01-14,0.0032295067084241,0.0784572578005174,0.1862742636354022,0.3681221242369867
2021-01-15,0.0035854632712269,0.0784707512144749,0.1862742636354022,0.345832779221279
2021-01-16,0.0036333692617344,0.0784841591907758,0.1862742636354022,0.3397250337772911
2021-01-17,0.0036812752522418,0.0784966214020517,0.1862742636354022,0.3360742836684358
2021-01-18,0.0037291812427493,0.0785089832161886,0.1862742636354022,0.3439898391918736
2021-01-19,0.0037770872332568,0.0785220096375103,0.1862742636354022,0.3387026895673595
2021-01-20,0.0039930799888765,0.0785349486968566,0.1862742636354022,0.3337761656515697
2021-01-21,0.0051545839725215,0.0785469564597277,0.1862742636354022,0.2892151327513489
2021-01-22,0.0045337119371639,0.0785590099880765,0.186861466878515,0.3097879392050147
2021-01-23,0.0045861274766118,0.0785722214305413,0.1874486701216278,0.3009350996600212
2021-01-24,0.0046385430160597,0.078585317075667,0.1878401389503696,0.3030275802940682
2021-01-25,0.0046909585555077,0.0785977161683467,0.1882316077791115,0.303754342653299
2021-01-26,0.0046204455912971,0.0786111202515938,0.1882316077791115,0.3056743252801932
2021-01-27,0.0051707146617614,0.0786245931827367,0.1882316077791115,0.2855050340386864
2021-01-28,0.00434470704473,0.078637330755149,0.1882316077791115,0.3141320358287832
2021-01-29,0.0041873289263104,0.0786505878950876,0.1882316077791115,0.3221560407884948
2021-01-30,0.004267128768634,0.0786634094200183,0.1882316077791115,0.3217138015339139
2021-01-31,0.0043469286109577,0.0786758761941514,0.1882316077791115,0.3108127532015643
2021-02-01,0.0044267284532814,0.078687610517784,0.1882316077791115,0.3148027856392654
2021-02-02,0.0038567443115472,0.0786997099215971,0.1882316077791115,0.3334226544028049
2021-02-03,0.0034725249323095,0.0787131957320105,0.1882316077791115,0.3519357694044649
2021-02-04,0.0034074207747042,0.078727004428379,0.1882316077791115,0.3467830572694446
2021-02-05,0.003266891781607,0.0787416602581895,0.1907717466062113,0.3582793610392347
2021-02-06,0.0028894167188222,0.0787563215386761,0.193311885433311,0.3688646453093402
2021-02-07,0.0025119416560375,0.0787703123674312,0.1935380621781897,0.3654431430061229
2021-02-08,0.0021344665932527,0.0787844361644292,0.1937642389230685,0.4342659220052277
2021-02-09,0.0021098952096989,0.0787980396554628,0.1937642389230685,0.436952017696051
2021-02-10,0.0023259219943984,0.0788108434680146,0.1937642389230685,0.4222030418127562
2021-02-11,0.0019080156246172,0.0788229450129945,0.1937642389230685,0.4504299013082396
2021-02-12,0.0019449196808239,0.0788350698529703,0.1937642389230685,0.4466129013837504
2021-02-13,0.0018791424190811,0.0788484134207613,0.1937642389230685,0.4428444493544252
2021-02-14,0.0018133651573384,0.0788620180029154,0.1937642389230685,0.458054427498101
2021-02-15,0.0017475878955956,0.0788753995068334,0.1937642389230685,0.4507670456128489
2021-02-16,0.0016818106338529,0.0788875323100906,0.1937642389230685,0.462608455984405
2021-02-17,0.001310207715125,0.078899087017385,0.1937642389230685,0.4904388594339587
2021-02-18,0.0013613025310133,0.0789113402998262,0.1937642389230685,0.486011011240097
2021-02-19,0.0009933620672729,0.0789242973432586,0.1950763284773936,0.5257242216339246
2021-02-20,0.0010684310256021,0.0789376410183774,0.1963884180317186,0.5277190351090976
2021-02-21,0.0011434999839313,0.078950444907934,0.1963884180317186,0.5413120402676775
2021-02-22,0.0012185689422604,0.0789626814057833,0.1963884180317186,0.5098627358978954
2021-02-23,0.0017438390325671,0.0789743090126898,0.1963884180317186,0.4590654549245737
2021-02-24,0.0016256909017986,0.0789870395170337,0.1963884180317186,0.4673783880561121
2021-02-25,0.0018482485955749,0.0790010738947755,0.1963884180317186,0.4427343779687306
2021-02-26,0.0017923533626816,0.0790142973131155,0.1963884180317186,0.4356181854723486
2021-02-27,0.0016675333646858,0.0790275176401894,0.1963884180317186,0.4341903170447255
2021-02-28,0.00154271336669,0.079040382147282,0.1963884180317186,0.4242752296477995
2021-03-01,0.0014178933686942,0.0790520418730272,0.1963884180317186,0.4666792172682787
2021-03-02,0.0015797027759212,0.0790642156822645,0.1963884180317186,0.4548619518256007
2021-03-03,0.0013070713515609,0.0790774592236213,0.1963884180317186,0.4752383918118869
2021-03-04,0.0014621382229364,0.0790899595165903,0.1963884180317186,0.4565811444866949
2021-03-05,0.0014176886497646,0.0791023130918596,0.1952542527751824,0.4600363022403942
2021-03-06,0.0012925145761082,0.0791157672296249,0.1941200875186462,0.4598954875406777
2021-03-07,0.0011673405024518,0.0791290888509605,0.1940050272752295,0.4815464111468591
2021-03-08,0.0010421664287954,0.0791425461765391,0.1938899670318128,0.4913590945553523
2021-03-09,0.000926296159817,0.0791557368042499,0.1938899670318128,0.5156833225694248
2021-03-10,0.0008430834792446,0.0791686606402993,0.1938899670318128,0.5268605815156424
2021-03-11,0.0007067596997022,0.0791812281393936,0.1938899670318128,0.543814450186593
2021-03-12,0.0007352846559703,0.0791938417666521,0.1938899670318128,0.539350550480605
2021-03-13,0.0007802959695392,0.0792069489047537,0.1938899670318128,0.5762578252389029
2021-03-14,0.0008253072831081,0.0792203707560505,0.1938899670318128,0.557943177866372
2021-03-15,0.000870318596677,0.0792340179369497,0.1938899670318128,0.5259041474321751
2021-03-16,0.0008038854072409,0.0792473087405054,0.1938899670318128,0.5343755892571117
2021-03-17,0.0006397219674101,0.079260077602304,0.1938899670318128,0.5538719373701695
2021-03-18,0.0007275243864318,0.0792729618219283,0.1938899670318128,0.5443221572177962
2021-03-19,0.000714118389392,0.079286409961009,0.1957796305466078,0.5489247704617511
2021-03-20,0.0008117854872046,0.079299905503408,0.1976692940614029,0.5486132824479802
2021-03-21,0.0009094525850173,0.0793137569906169,0.1976692940614029,0.5411561119483579
2021-03-22,0.0010071196828299,0.0793275341822155,0.1976692940614029,0.5128997256009182
2021-03-23,0.0009547780824625,0.0793415788013094,0.1976692940614029,0.5148795729064354
2021-03-24,0.0011471278396486,0.0793555279629852,0.1976692940614029,0.4963392902519765
2021-03-25,0.0012231311880889,0.0793692356499853,0.1976692940614029,0.4862409225704981
2021-03-26,0.0009415112699058,0.0793822292732177,0.1976692940614029,0.5186388830390251
2021-03-27,0.0008561031876863,0.0793954489868944,0.1976692940614029,0.5265299250087164
2021-03-28,0.0007706951054669,0.0794096987584174,0.1976692940614029,0.5263150904354316
2021-03-29,0.0006852870232474,0.0794235682072043,0.1976692940614029,0.5432961636216678
2021-03-30,0.0005309118551224,0.0794369059304773,0.1976692940614029,0.5543135499624743
2021-03-31,0.0006043163946956,0.0794504895467252,0.1976692940614029,0.5543243138086306
2021-04-01,0.0006228215693954,0.0794640299504754,0.1976692940614029,0.5559944056372582
2021-04-02,0.0006238073074511,0.0794768096275848,0.2034290397065033,0.5587169583275632
2021-04-03,0.0006247930455067,0.0794889497560115,0.2091887853516037,0.5419154791771957
2021-04-04,0.0006257787835624,0.0795013865232543,0.2091887853516037,0.5528118091112302
2021-04-05,0.0006267645216181,0.0795149329985367,0.2091887853516037,0.5556364708900731
2021-04-06,0.000725826041298,0.07952839136182,0.2091887853516037,0.5474687390941847
2021-04-07,0.0008879298636676,0.0795418961888479,0.2091887853516037,0.527241702767048
2021-04-08,0.0007540347401691,0.079554953876722,0.2091887853516037,0.5487105625507425
2021-04-09,0.0007263843635344,0.0795677842095408,0.2091887853516037,0.5479655348292841
2021-04-10,0.0006768709985753,0.0795816572563421,0.2091887853516037,0.5625758708995858
2021-04-11,0.0006273576336161,0.0795951933536058,0.2091887853516037,0.5664612875996441
2021-04-12,0.000577844268657,0.0796081873283579,0.2091887853516037,0.5635216148618705
2021-04-13,0.000374113455872,0.0796210281308323,0.2091887853516037,0.5975884875594463
2021-04-14,0.0003730295937106,0.0796334655640399,0.2095516147271798,0.5938726382988372
2021-04-15,0.0004299394287908,0.0796472235161943,0.2099144441027559,0.5958007306728356
2021-04-16,0.0005761025961647,0.0796596041535803,0.211564732552957,0.5793691665778754
2021-04-17,0.0007141554802614,0.0796683181278111,0.2132150210031581,0.5709801492735058
2021-04-18,0.0008522083643582,0.0796780137053474,0.2132150210031581,0.5288199701409653
2021-04-19,0.0009902612484549,0.0796879457291381,0.2132150210031581,0.5241778403111212
2021-04-20,0.0009495549332031,0.0796979969068246,0.2132150210031581,0.5312437892379448
2021-04-21,0.0012068568717457,0.0797083031604881,0.2132150210031581,0.5070200852254764
2021-04-22,0.0013752052202835,0.0797192678024826,0.2132150210031581,0.4867893257871691
2021-04-23,0.001428508842466,0.0797317615912021,0.2132150210031581,0.480479684502776
2021-04-24,0.0013394839962962,0.0797443466487918,0.2132150210031581,0.4706391330542341
2021-04-25,0.0012504591501264,0.0797572028217556,0.2132150210031581,0.4607624563685922
2021-04-26,0.0011614343039566,0.0797686527916952,0.2132150210031581,0.5081115834607137
2021-04-27,0.0010706337444225,0.0797801767288761,0.2132150210031581,0.5176556130651405
2021-04-28,0.0010757401416106,0.0797929470086407,0.2132150210031581,0.5156888519424503
2021-04-29,0.001172976672301,0.0798048192562398,0.2132150210031581,0.5037079539207038
2021-04-30,0.0008236981743324,0.0798168679332309,0.2105997282549696,0.5432959424467467
2021-05-01,0.0008582346338728,0.0798296366117706,0.207984435506781,0.5440308329843251
2021-05-02,0.0008927710934131,0.0798441774032296,0.1971358137365173,0.5327352454553613
2021-05-03,0.0009273075529535,0.0798604209429282,0.1862871919662536,0.5381068101747317
2021-05-04,0.0012137435880005,0.0798765737250087,0.1862871919662536,0.5016170399423473
2021-05-05,0.0008912318524008,0.07989175574383,0.1862871919662536,0.5402179616583616
2021-05-06,0.0010538200093066,0.079906503501133,0.1862871919662536,0.5305217268457857
2021-05-07,0.0010151921565933,0.0799218246925104,0.1862871919662536,0.5395799825986772
2021-05-08,0.0010620077162804,0.0799373416286135,0.1862871919662536,0.5532385661213397
2021-05-09,0.0011088232759675,0.0799534167723326,0.1862871919662536,0.5478458054720382
2021-05-10,0.0011556388356547,0.0799698995209741,0.1862871919662536,0.5254568211544106
2021-05-11,0.0010805901476414,0.0799857540258589,0.1862871919662536,0.5334288131451955
2021-05-12,0.0017619516719471,0.0800012503269651,0.198145059409068,0.4621428827756563
2021-05-13,0.0017043532127985,0.0800162531086917,0.2100029268518825,0.4674808657695184
2021-05-14,0.0017277838284958,0.08002954550647,0.2182410242332062,0.4690317443157158
2021-05-15,0.0020197082459565,0.0800411276618727,0.2264791216145299,0.4395856580681055
2021-05-16,0.0023116326634171,0.0800526193715247,0.2264791216145299,0.4367156554304535
2021-05-17,0.0026035570808778,0.0800640228246828,0.2264791216145299,0.4091739221153187
2021-05-18,0.0026954895648273,0.0800739848743347,0.2264791216145299,0.40324658168191
2021-05-19,0.0037545350900167,0.0800841413190528,0.2264791216145299,0.3475037926120775
2021-05-20,0.0030738829529427,0.0800948133196679,0.2264791216145299,0.3831776854233032
2021-05-21,0.0036770292306874,0.0801048231423958,0.2264791216145299,0.3503560643935611
2021-05-22,0.0035989707081184,0.080115014221825,0.2264791216145299,0.3525448482744692
2021-05-23,0.0035209121855494,0.0801256121032496,0.2264791216145299,0.3264421895829559
2021-05-24,0.0034428536629804,0.0801366620032755,0.2264791216145299,0.3635797442965232
2021-05-25,0.0035495270440587,0.080147893402851,0.2264791216145299,0.3607132435951206
2021-05-26,0.0033988519908338,0.0801589454538571,0.2264791216145299,0.3691306450143545
2021-05-27,0.0035340155143782,0.0801697278703891,0.2264791216145299,0.3610411354155339
2021-05-28,0.0041096367034386,0.0801803759390548,0.2264791216145299,0.3351903212340895
2021-05-29,0.0040581065955491,0.0801909798725369,0.2264791216145299,0.3249840570536398
2021-05-30,0.0040065764876596,0.0802027130279783,0.2083706570198337,0.3350065248747212
2021-05-31,0.0039550463797701,0.0802156047674016,0.1902621924251376,0.3506218429236544
2021-06-01,0.0039035162718806,0.0802283496404239,0.1902621924251376,0.3445074622320358
2021-06-02,0.0037432840206514,0.0802422587808986,0.1902621924251376,0.3529086072945747
2021-06-03,0.0033029547959787,0.080256384965688,0.1902621924251376,0.3683244255647471
2021-06-04,0.0038094541355809,0.0802688980249549,0.1902621924251376,0.3464842868136324
2021-06-05,0.0040651105692107,0.0802807690836402,0.1902621924251376,0.3338158665498929
2021-06-06,0.0043207670028405,0.0802934599075609,0.1902621924251376,0.336745254653839
2021-06-07,0.0045764234364703,0.0803062404081621,0.1902621924251376,0.3150248452599702
2021-06-08,0.0045780574772332,0.0803189812954359,0.1902621924251376,0.3141937067692611
2021-06-09,0.0037331206661956,0.080331427125909,0.1902621924251376,0.3507375911323219
2021-06-10,0.0038655751392133,0.0803424298395388,0.1902621924251376,0.3446742281224854
2021-06-11,0.0036739480721033,0.0803525065046646,0.1902621924251376,0.3506364036059549
2021-06-12,0.0034838109171782,0.0803632467690329,0.1902621924251376,0.3338211378855106
2021-06-13,0.003293673762253,0.0803751873251297,0.1852131626415667,0.3672778258384769
2021-06-14,0.0031035366073279,0.0803873058132209,0.1801641328579959,0.3778528623372418
2021-06-15,0.0030383004861943,0.0803992412589065,0.1801641328579959,0.3796250263919206
2021-06-16,0.003414063654511,0.0804107244670754,0.1801641328579959,0.3601927084184983
2021-06-17,0.0031421209334057,0.0804221636071367,0.1801641328579959,0.3574224556702266
2021-06-18,0.0035456832847175,0.0804336491071409,0.1801641328579959,0.3360362415820202
2021-06-19,0.0038762832648225,0.0804439146792096,0.1801641328579959,0.3344190105595165
2021-06-20,0.0042068832449275,0.0804533218236104,0.1801641328579959,0.3351968458942596
2021-06-21,0.0045374832250325,0.0804628202025687,0.1801641328579959,0.2972457913899346
2021-06-22,0.004305263120229,0.0804716860645258,0.1801641328579959,0.3050685824652477
2021-06-23,0.0040453782665898,0.0804804033210139,0.1801641328579959,0.3165566290379863
2021-06-24,0.0038099784739202,0.0804896912966802,0.1801641328579959,0.3254216516348793
2021-06-25,0.004523701322225,0.0804994189143645,0.1801641328579959,0.2968785672960665
