,Global averaged stocks(USD),Currency US Dollar Index,Gold/BTC Ratio,S2F Model,BTC/USD
2020-02-27,0.3214059388812597,0.3859719613818764,0.023426100375989,0.0069144025006235,0.0812167629441433
2020-02-28,0.3134546984424331,0.3738244247012963,0.022508049146321,0.0069169240454324,0.0801594730966905
2020-02-29,0.3259393082946986,0.3637669989677996,0.0224679524647577,0.0069193800490306,0.0794710938018785
2020-03-01,0.3384239181469641,0.3537095732343025,0.0224278557831943,0.0069219938183201,0.0791214162517447
2020-03-02,0.3509085279992295,0.3436521475008058,0.0223877591016309,0.0069246944680586,0.0820205494696196
2020-03-03,0.3273935805735647,0.3354233446279444,0.023450576285123,0.0069271902535847,0.081247828804925
2020-03-04,0.3610253809163694,0.3428682811562957,0.0235346027404094,0.0069298452546042,0.0809407550739529
2020-03-05,0.3331579003557245,0.3224922405602703,0.0229709319656249,0.0069325715080433,0.0839937154493976
2020-03-06,0.3237993614954245,0.2884012295520608,0.0229132116338739,0.0069352120978481,0.0844068886331078
2020-03-07,0.3041758764259284,0.2746865580972928,0.0242733461810112,0.006937795406929,0.0824007030807457
2020-03-08,0.2845523913564325,0.260971886642523,0.0256334807281485,0.0069403954749568,0.0748339219765142
2020-03-09,0.2649289062869365,0.2472572151877541,0.0269936152752858,0.0069429528893769,0.0730931002512684
2020-03-10,0.2997489861729967,0.306426567986803,0.0267655214238311,0.0069452907704623,0.072961786857534
2020-03-11,0.2583154512398942,0.3103450028371064,0.0264350285511675,0.0069473720983555,0.0729778358627406
2020-03-12,0.1890895808454727,0.3479625155233639,0.0426900996611324,0.0069496141201507,0.0452275944986243
2020-03-13,0.2483924199532571,0.3981191991050412,0.0358406426582586,0.0069518966137921,0.0508228500037421
2020-03-14,0.2188877319724568,0.3894984630599247,0.0369940314983785,0.0069540003300885,0.0473940765749962
2020-03-15,0.1893830439916565,0.3808777270148091,0.0381474203384984,0.0069560502232975,0.0492054577078584
2020-03-16,0.1598783560108563,0.3722569909696922,0.0393008091786184,0.0069580217303089,0.0456399060217047
2020-03-17,0.1928765866477028,0.4306427763816463,0.0386477285025619,0.0069600349905454,0.0476324801008023
2020-03-18,0.1553192337683644,0.4925550634716491,0.0372286225790079,0.0069618867722912,0.047753356802951
2020-03-19,0.1631057824687725,0.5552509179487459,0.0309747861097679,0.0069636059890659,0.0567443062626894
2020-03-20,0.1366842622544356,0.5576019190674439,0.0310586122197413,0.0069654011836819,0.0568158886043156
2020-03-21,0.1322154818949114,0.5532915510448864,0.0312912230978451,0.006967336098662,0.0566864920598967
2020-03-22,0.1277467015353872,0.5489811830223279,0.0315238339759489,0.0069694218936692,0.053338207871159
2020-03-23,0.1232779211758628,0.5446708149997694,0.0317564448540527,0.0069714083620217,0.0588687374572022
2020-03-24,0.1828505004698474,0.5152821051863725,0.0320879493059209,0.0069734367834509,0.0618742512042772
2020-03-25,0.1931597043610085,0.4882446954490902,0.0317703803849638,0.0069753054147918,0.0613671109338092
2020-03-26,0.2325344291576058,0.4243730414552296,0.0319677927834126,0.0069773950171994,0.0617009606536574
2020-03-27,0.2055265527572412,0.3832290270909237,0.0327376090534664,0.0069800170009991,0.0593734494113499
2020-03-28,0.2126842596399353,0.3938089307349557,0.032798631847713,0.0069824282843626,0.0572255921064523
2020-03-29,0.2198419665226295,0.4043888343789872,0.0328596546419597,0.0069848115359603,0.0542043933712282
2020-03-30,0.2269996734053236,0.4149687380230187,0.0329206774362064,0.0069872889268467,0.0589963876413072
2020-03-31,0.2161931806421517,0.4098748026133658,0.0320026327376499,0.0069898301091273,0.0590794572553939
2020-04-01,0.1868958189127295,0.4341692780596951,0.0309824359495076,0.0069924272863802,0.0606660831982013
2020-04-02,0.2002075368639112,0.4541536844408811,0.03104353374753,0.0069949842698916,0.0624293311388764
2020-04-03,0.1896069686893967,0.4698277227995087,0.0315255679164714,0.0069973589902365,0.061860883944988
2020-04-04,0.2057271357763079,0.4712645121403613,0.0309459063821695,0.0069997712303315,0.0631267371351525
2020-04-05,0.2218473028632193,0.4727013014812136,0.0303662448478676,0.0070025352702163,0.0624057852254094
2020-04-06,0.2379674699501306,0.4741380908220667,0.0297865833135657,0.0070050618350871,0.0669415990354052
2020-04-07,0.2368048451921625,0.4463168147402747,0.0299841891891761,0.007007522784084,0.0660416428895826
2020-04-08,0.2587438044510562,0.4518026833221826,0.0292738060073504,0.0070101335026048,0.0675296755035342
2020-04-09,0.2665185116433507,0.4282914763055321,0.0308219374246081,0.0070126201942043,0.067227610462961
2020-04-10,0.2649023473202569,0.4266261340202182,0.0314421469488653,0.0070152660884503,0.0631075409951323
2020-04-11,0.263286182997163,0.4249607917349043,0.0320623564731225,0.0070179494399853,0.0630470496542331
2020-04-12,0.2616700186740691,0.4232954494495895,0.0326825659973797,0.0070205599036459,0.0641040538174129
2020-04-13,0.2600538543509753,0.4216301071642752,0.0333027755216369,0.0070232671884253,0.0629145059750006
2020-04-14,0.2797385586738556,0.4036050676869487,0.033568686919047,0.0070260987561906,0.0628898772259827
2020-04-15,0.2670669031046538,0.4259404751868336,0.0340467549084226,0.0070289152640735,0.0609995182150727
2020-04-16,0.2709156873728563,0.4482758826867186,0.0313968311935013,0.0070316154827845,0.0654791121248315
2020-04-17,0.2892679987110512,0.4384796460822526,0.0308618813944784,0.00703396051447,0.0652845288802526
2020-04-18,0.2842001164759933,0.4408307468534236,0.031306514562168,0.0070363488282735,0.0668083872235987
2020-04-19,0.2791322342409353,0.4431818476245945,0.0317511477298577,0.0070389422104612,0.0661644180098034
2020-04-20,0.2740643520058774,0.4455329483957646,0.0321957808975473,0.0070415544418562,0.0632629209849602
2020-04-21,0.25333667989386,0.4572885519040901,0.0317118124475341,0.0070441679870556,0.0632474894264081
2020-04-22,0.2687105305758197,0.4623824873137421,0.0315637142027626,0.0070465001686746,0.0654829181765974
2020-04-23,0.269576387749584,0.4639499210453466,0.0301739529988952,0.0070487862136703,0.0684320783969206
2020-04-24,0.278495625178249,0.4619905541414866,0.0294438929382225,0.0070511824178395,0.0695755942088956
2020-04-25,0.2818730513347715,0.4575496413806492,0.0290262455267114,0.0070535273786924,0.0697552251072512
2020-04-26,0.2852504774912938,0.4531087286198119,0.0286085981152002,0.0070558175545717,0.0707926230352448
2020-04-27,0.2886279036478163,0.4486678158589736,0.0281909507036891,0.0070581441293604,0.0718847801874344
2020-04-28,0.2851774167297959,0.4420064467177171,0.0281183162204969,0.0070606180202493,0.0719929024691375
2020-04-29,0.3039022725891201,0.4302508432093916,0.024418404335988,0.0070631165248506,0.0813728847915189
2020-04-30,0.2969124493140966,0.4086990030966011,0.0245585012002937,0.0070654656687102,0.0800282887216601
2020-05-01,0.2766851490058253,0.4000785660088999,0.0240715464281489,0.0070677820134577,0.0819742778330177
2020-05-02,0.2776655430851148,0.4089604911830475,0.0240891272252102,0.0070702139826279,0.0831428370969874
2020-05-03,0.2786459371644043,0.4178424163571956,0.0241067080222714,0.0070728682316796,0.0822828813571936
2020-05-04,0.2796263312436938,0.4267243415313437,0.0241242888193327,0.0070756029948293,0.0824261842747716
2020-05-05,0.284796549382357,0.4357367117912991,0.0238055730272953,0.007078256551324,0.0832794218263394
2020-05-06,0.2809328406743058,0.450626883805417,0.0227041851796855,0.0070808780754369,0.0857866975935174
2020-05-07,0.2884407489933629,0.4427900141048111,0.0214460897953525,0.0070834060359516,0.0922297350021511
2020-05-08,0.3017620643398049,0.4365205781358092,0.0215480944333346,0.0070857963351234,0.0912025157283354
2020-05-09,0.3014771564199675,0.4431819472770661,0.0226758003233609,0.0070880872933178,0.0888549282541343
2020-05-10,0.30119224850013,0.4498433164183222,0.0238035062133873,0.0070906581931265,0.0809519336230861
2020-05-11,0.3009073405802926,0.4565046855595791,0.0249312121034137,0.0070934013633256,0.0794926767879215
2020-05-12,0.2864724877211078,0.4443574478364152,0.0244239025903496,0.0070951383417225,0.0814053422111786
2020-05-13,0.2718326580296646,0.4565046855595791,0.0231646420374099,0.0070962559790441,0.0857982631987625
2020-05-14,0.2820490144749636,0.4655173547769511,0.0222491654241909,0.0070972331271103,0.090174430186079
2020-05-15,0.2849698907596365,0.4627744204859971,0.0236107439598071,0.0070982386045245,0.0863475787619826
2020-05-16,0.2933899837472488,0.4532393730105633,0.0231319539005034,0.0070992946699851,0.086808249259982
2020-05-17,0.3018100767348608,0.4437043255351289,0.0226531638411997,0.0071002540567061,0.089580077879566
2020-05-18,0.3102301697224729,0.4341692780596951,0.0221743737818961,0.0071012165275948,0.0901069902664111
2020-05-19,0.3004082324517456,0.4224139735087862,0.0223524028739879,0.0071022436095623,0.0901302320643617
2020-05-20,0.3128958489794842,0.4126177369043207,0.0230114389642696,0.0071032127183486,0.0881857174524775
2020-05-21,0.3085970438279598,0.4224139735087862,0.0238247486654557,0.0071042482366147,0.0840220166236666
2020-05-22,0.3092831105234295,0.4416145135454616,0.0237459164785833,0.0071052670169116,0.0849733913308156
2020-05-23,0.3123261329992002,0.432308118666961,0.0238928000869142,0.007106235370856,0.0852254478001839
2020-05-24,0.3153691554749708,0.4230017237884609,0.0240396836952451,0.0071072248682605,0.0812721949087242
2020-05-25,0.3184121779507415,0.4136953289099594,0.024186567303576,0.0071082397263166,0.0823722083784209
2020-05-26,0.3214552004265122,0.4043889340314588,0.0243334509119068,0.0071092846433833,0.0816938741112719
2020-05-27,0.3354059131720056,0.410266436828206,0.0233673030723698,0.007110388423576,0.084958673982946
2020-05-28,0.331144647888889,0.3836206613057618,0.0224366932049704,0.0071115250018327,0.0882118529556448
2020-05-29,0.3334503975892563,0.3820532275741581,0.0230377556701433,0.0071126096893145,0.0873943720163087
2020-05-30,0.3345963331195979,0.3753918584329017,0.0224059444694835,0.0071138042389619,0.0898601129764434
2020-05-31,0.3357422686499395,0.3687304892916443,0.0217741332688237,0.0071150936382748,0.087601364095519
2020-06-01,0.3368882041802811,0.3620691201503869,0.0211423220681639,0.0071162871500504,0.0942657238751207
2020-06-02,0.3441159034177403,0.3557993852239707,0.0226064341120085,0.0071173989391449,0.088250097785738
2020-06-03,0.3575416462681166,0.3405172800375968,0.0218510490782023,0.0071185285947121,0.0894477599830653
2020-06-04,0.3563107612619061,0.3170063719783629,0.0217889472077669,0.0071197511199554,0.0908058938012149
2020-06-05,0.3792331539568175,0.327194541755083,0.0215042290326212,0.0071211399787739,0.0895309494002342
2020-06-06,0.383487962876418,0.3230148181232768,0.0215226300834801,0.0071227226432145,0.089419090183928
2020-06-07,0.3877427717960188,0.3188350944914706,0.0215410311343391,0.0071242208700094,0.0904115849951435
2020-06-08,0.3919975807156193,0.3146553708596644,0.021559432185198,0.0071255739030001,0.0905308351400605
2020-06-09,0.3859483675386244,0.3028997673513389,0.0217396587776019,0.0071269354713025,0.0907593088334749
2020-06-10,0.3811357694812417,0.2887931627243154,0.0215280688835868,0.0071283001197658,0.0914613548952816
2020-06-11,0.3278264111166814,0.318965738882222,0.0232970521666849,0.0071297727502582,0.0862870321273532
2020-06-12,0.3406202727926154,0.3420847137692013,0.0228044280406492,0.0071312413662924,0.0877880725913473
2020-06-13,0.3428128727251758,0.3337252665055885,0.0227865411973512,0.0071325934504028,0.0877355435476049
2020-06-14,0.3450054726577363,0.3253658192419757,0.0227686543540532,0.0071339792400656,0.0869004884176694
2020-06-15,0.3471980725902966,0.3170063719783629,0.0227507675107551,0.0071352811166203,0.0875036324272929
2020-06-16,0.3627410814488777,0.3279781091421778,0.0226506404373313,0.007136501081397,0.088327674889286
2020-06-17,0.3592671076021611,0.3358152778001995,0.0228045397159542,0.0071377132195224,0.0877825155714567
2020-06-18,0.3591111526526176,0.3460031486195052,0.022928834624195,0.0071388198088299,0.0871369059769971
2020-06-19,0.3545248396058467,0.3538403172775268,0.0236115593499886,0.0071399433175697,0.0859684204380011
2020-06-20,0.35648711657716,0.34626453705348,0.0233264064012679,0.0071411218632859,0.0863866806448947
2020-06-21,0.3584493935484732,0.3386887568294328,0.0230412534525471,0.0071423152691676,0.0861157413666443
2020-06-22,0.3604116705197866,0.3311129766053864,0.0227561005038264,0.0071435412426806,0.0893722656100236
2020-06-23,0.3650082454806727,0.317398305150617,0.0230398551595426,0.0071448104218667,0.0891924043211251
2020-06-24,0.3442069098195625,0.3354233446279444,0.0238461628955717,0.0071460655863896,0.0862099250205123
2020-06-25,0.3532981813753013,0.3463950817917594,0.0239329295259861,0.0071472490432207,0.0857494388349471
2020-06-26,0.3312146947124126,0.3491380160827133,0.0244035462452188,0.0071485409263642,0.0847878716501877
2020-06-27,0.3363994886908695,0.3496604939932486,0.0243872445232054,0.0071498150643087,0.0836787900087292
2020-06-28,0.3415842826693265,0.350182971903783,0.024370942801192,0.0071510327686303,0.0846054023403456
2020-06-29,0.3467690766477834,0.3507054498143178,0.0243546410791786,0.0071522802155375,0.0850515029404228
2020-06-30,0.3557311483081894,0.3448276480601553,0.0248047992137126,0.0071535151216672,0.0845526613373039
2020-07-01,0.3561316244087144,0.3373824125743887,0.0242159954769108,0.0071548240365921,0.0854051063454047
2020-07-02,0.3593753043441885,0.3420847137692013,0.0247073692951469,0.0071562011180237,0.0844150444583204
2020-07-03,0.3631998118866953,0.3368927203271314,0.02453442885688,0.0071575872829943,0.0840743152768663
2020-07-04,0.3670243194292022,0.3317007268850611,0.024361488418613,0.0071589385757948,0.0845007128777291
2020-07-05,0.3708488269717092,0.3265087334429908,0.024188547980346,0.0071602927582598,0.083948227140641
2020-07-06,0.374673334514216,0.3213167400009209,0.0240156075420791,0.0071616286242908,0.0867937254401683
2020-07-07,0.3638168612181786,0.3248432416789684,0.0246291342492239,0.0071629675666182,0.0856311378990662
2020-07-08,0.3710835818742787,0.3072101353738969,0.0242754175256764,0.0071642886072868,0.087292539396422
2020-07-09,0.3642579492250948,0.3177899393654577,0.024472911129482,0.0071656291518535,0.08587357325937
2020-07-10,0.3740500158286212,0.3158308714190134,0.0244547636622342,0.0071670013218802,0.0858814986940399
2020-07-11,0.3724429187382042,0.3133491262570911,0.0245572164992382,0.0071683410252244,0.0855185506486449
2020-07-12,0.3708358216477876,0.3108673810951692,0.0246596693362422,0.0071696455818409,0.0858597221799411
2020-07-13,0.3692287245573705,0.3083856359332464,0.0247621221732461,0.0071709121721073,0.0855493861188839
2020-07-14,0.3838315372804881,0.3005487662326409,0.0247570843182628,0.0071721446340173,0.0855456077139831
2020-07-15,0.3902886125216703,0.293495463919128,0.024925125916858,0.0071733398739287,0.0850702106524924
2020-07-16,0.3855577176021458,0.3040752679106884,0.0249131176744468,0.0071745009612185,0.0844982523067328
2020-07-17,0.3848125196223703,0.2880095953372206,0.0250052923581688,0.0071755774112979,0.0846791088827758
2020-07-18,0.386841422779169,0.286572805996367,0.0250319592891946,0.0071766262717911,0.0847512764163805
2020-07-19,0.3888703259359676,0.2851360166555152,0.0250586262202205,0.0071777375525694,0.0850039687636467
2020-07-20,0.3908992290927662,0.2836992273146625,0.0250852931512463,0.0071788879686859,0.0848002666613866
2020-07-21,0.3925234656858803,0.255877951232871,0.024849871238054,0.0071800157442112,0.0867881868515211
2020-07-22,0.3967894152822342,0.2500001494787081,0.0247301978651432,0.0071811563610426,0.0882081943538262
2020-07-23,0.3834428917943251,0.2390284123148927,0.0249432654911097,0.0071823437505538,0.0887339087098491
2020-07-24,0.3771808147088307,0.2292321757104272,0.025200033673813,0.0071836033769026,0.088316993983725
2020-07-25,0.3793223810458598,0.2191746503244585,0.0240777102828177,0.0071848917031535,0.0896402282424619
2020-07-26,0.3814639473828884,0.2091171249384897,0.0229553868918224,0.0071861628006306,0.0917923247333457
2020-07-27,0.3836055137199177,0.199059599552521,0.0218330635008271,0.007187461877568,0.1020379119716286
2020-07-28,0.3760273407023027,0.2025864001879851,0.0221968048328155,0.0071887112737888,0.1013013718377644
2020-07-29,0.3827459313471409,0.1829939269790537,0.0218753961199246,0.0071899546805765,0.1030721351179433
2020-07-30,0.3787066153614535,0.1735893245894271,0.0217047904431799,0.0071911557885703,0.1031735438192313
2020-07-31,0.3847779428544288,0.1920062972390082,0.0214924731993118,0.0071923782570823,0.1051765315508603
2020-08-01,0.3877051447775971,0.19213694162976,0.0215635789465163,0.0071936093571886,0.1092921636968361
2020-08-02,0.3906323467007655,0.1922675860205123,0.0216346846937208,0.0071947896492156,0.1026299880195794
2020-08-03,0.3935595486239339,0.1923982304112637,0.0217057904409254,0.0071960762320086,0.1044487831201067
2020-08-04,0.3980760762972225,0.1876959292164501,0.0222520352535538,0.0071973799583279,0.1040670075595597
2020-08-05,0.4076757810329761,0.1661443880610753,0.0214293739992358,0.0071985436798008,0.1091735402141953
2020-08-06,0.4142602695942099,0.1645769543294712,0.021610532768575,0.0071997542552468,0.1094826045194567
2020-08-07,0.4131315897665839,0.1900472292925648,0.0214813725299638,0.0072010661419115,0.1078000163077913
2020-08-08,0.4154767022231461,0.1918758521532004,0.0213447094789504,0.0072023117836817,0.1092398189655279
2020-08-09,0.4178218146797081,0.1937044750138357,0.0212080464279371,0.0072035780304322,0.1085008551231541
2020-08-10,0.4201669271362701,0.1955330978744722,0.0210713833769238,0.0072048231784541,0.1104105991943295
2020-08-11,0.4136953632053077,0.1974921658209156,0.0209177178775572,0.007206059971471,0.1059980857949919
2020-08-12,0.4252822625537961,0.1900472292925648,0.0205772416621686,0.0072073819264248,0.1076439497541461
2020-08-13,0.4241698797787349,0.1861284954848461,0.0204362895132787,0.0072086742855346,0.1095237891328751
2020-08-14,0.4244174947552032,0.1767241920526356,0.0202250921993819,0.0072100075282603,0.1093797213186952
2020-08-15,0.4245983673461679,0.1734587798511473,0.0200993966476439,0.0072113866106459,0.1102934594267839
2020-08-16,0.424779239937133,0.1701933676496585,0.0199737010959059,0.0072126914994978,0.1105492482229443
2020-08-17,0.4249601125280977,0.1669279554481701,0.0198480055441679,0.0072138708128754,0.113961580982561
2020-08-18,0.4252784715281994,0.1442006147760302,0.0205366733243726,0.0072149941061833,0.1114781091662578
2020-08-19,0.4219415192905466,0.1684953891797747,0.020513788164246,0.0072161807222114,0.1092798055481241
2020-08-20,0.4256303179210713,0.1645769543294712,0.0199663805425655,0.0072173890511322,0.1104130597653258
2020-08-21,0.4309279058047791,0.1826019938067982,0.0205577326969932,0.0072186698592163,0.1077152418036884
2020-08-22,0.4342450967768221,0.1832551161080853,0.0204048662788689,0.0072199072215844,0.1085582868776458
2020-08-23,0.4375622877488651,0.1839082384093702,0.0202519998607445,0.0072211517198063,0.1083980732942314
2020-08-24,0.4408794787209079,0.1845613607106573,0.0200991334426202,0.0072224578669256,0.1094337432931545
2020-08-25,0.4414758026897544,0.1735893245894271,0.0207485128558782,0.0072236368041434,0.1055791804945786
2020-08-26,0.4477689051801314,0.1731976903745882,0.0208536445367755,0.0072247866700437,0.1067326261389452
2020-08-27,0.450460206541175,0.1731976903745882,0.0209657604892634,0.0072259431448909,0.105175877241719
2020-08-28,0.4556337581678626,0.1481193485837497,0.0210387478018445,0.0072271841754957,0.1072435033440163
2020-08-29,0.4545629459493436,0.1451151255112925,0.0209538597207994,0.0072285001831285,0.1069072253078477
2020-08-30,0.4534921337308245,0.1421109024388345,0.0208689716397544,0.0072296630510184,0.1088383772682535
2020-08-31,0.4524213215123055,0.1391066793663777,0.0207840835587093,0.007230843515688,0.1085488040029071
2020-09-01,0.460895244158389,0.1469435490669837,0.0202011170377097,0.0072321382943012,0.1112822495580722
2020-09-02,0.47364810175287,0.1669279554481701,0.0209330147601838,0.0072334105047995,0.106031197523793
2020-09-03,0.4422772124283762,0.1626175874256112,0.0236363940616865,0.0072345714937837,0.0950020612653074
2020-09-04,0.4354861565471338,0.1618340200385177,0.0228946802543566,0.0072356962814607,0.0975171242328296
2020-09-05,0.4293627351334604,0.1692791807849305,0.023175893428902,0.0072368714591614,0.0942874174486242
2020-09-06,0.4232393137197869,0.1767243415313437,0.0234571066034474,0.0072381098726693,0.0953328652221807
2020-09-07,0.4171158923061135,0.1841695022777565,0.0237383197779927,0.0072395010131414,0.0961747399121811
2020-09-08,0.41099247089244,0.1916146630241697,0.0240195329525381,0.0072409063780482,0.093928339964347
2020-09-09,0.4273560189176535,0.1829939269790537,0.0238859936906505,0.0072422028065089,0.0949742300877456
2020-09-10,0.4133482011256731,0.1861284954848461,0.023698275302432,0.0072435121882647,0.0961141103369562
2020-09-11,0.4147988348914666,0.1857368612700063,0.0233707768847218,0.0072447780131065,0.0964705982315331
2020-09-12,0.4187462148751856,0.182340804677767,0.0232042357921872,0.0072460911168733,0.0968599213862599
2020-09-13,0.4226935948589045,0.1789447480855264,0.0230376946996527,0.0072475052998348,0.0957424627446677
2020-09-14,0.4266409748426234,0.1755486914932862,0.0228711536071181,0.0072489454041408,0.0991121732538793
2020-09-15,0.4296738388949204,0.1747651241061913,0.0226293113368146,0.0072503645326133,0.1002079106751029
2020-09-16,0.4273743204205337,0.1810345600751937,0.0222553440288895,0.0072516919884066,0.1018872273410615
2020-09-17,0.4213373518204657,0.1716302566429832,0.0220494086501212,0.0072531135303775,0.1016426723877645
2020-09-18,0.4132707901259905,0.1700628229113787,0.0222198235928895,0.0072545779586892,0.101601109933856
2020-09-19,0.4093724102374828,0.178030436655209,0.0223818906529744,0.0072559187480001,0.10301437160107
2020-09-20,0.4054740303489758,0.1859980503990383,0.0225439577130593,0.0072571614765295,0.1015415217238843
2020-09-21,0.4015756504604679,0.1939656641428682,0.0227060247731441,0.0072583872641317,0.0970494959404398
2020-09-22,0.4088336779027001,0.2115987704479391,0.0224800341440435,0.0072595576591495,0.0977685816867868
2020-09-23,0.3897427048357581,0.227272808806568,0.0226772633407256,0.0072607153654018,0.0950104566966844
2020-09-24,0.3917860676323323,0.2257053750749635,0.021534990034685,0.0072619046763276,0.0998598366431465
2020-09-25,0.4051681047508305,0.2347180442923342,0.0215498052831308,0.0072632203053476,0.09922427207635
2020-09-26,0.4097348235695179,0.2305383206605284,0.0216045998637223,0.0072645738651596,0.0997716707902546
2020-09-27,0.4143015423882055,0.2263585970287223,0.0216593944443138,0.0072658678982425,0.1000033054419153
2020-09-28,0.4188682612068926,0.2221788733969161,0.0217141890249052,0.0072670658164917,0.0993840893880309
2020-09-29,0.4152164795446934,0.2076803355976371,0.0216860760341314,0.0072682242671226,0.1006579463456499
2020-09-30,0.4243927223638046,0.2076803355976371,0.0217358448800717,0.0072694940775499,0.1000903285577153
2020-10-01,0.4287254288706643,0.2006270332841251,0.0224146996196425,0.0072706913428848,0.0985328884888608
2020-10-02,0.4201229817418542,0.2057209686937775,0.0224094034652643,0.0072718032089045,0.0981225997947456
2020-10-03,0.4255020258383812,0.2014107003236915,0.0222897583005594,0.0072730299873766,0.0978711515564102
2020-10-04,0.4308810699349084,0.1971004319536047,0.0221701131358545,0.0072743523827023,0.0990059632136808
2020-10-05,0.4362601140314355,0.1927901635835196,0.0220504679711496,0.0072756255225956,0.1001738313060223
2020-10-06,0.4239052487620885,0.2053293344789377,0.0223519385907497,0.0072767817962988,0.0983909034051872
2020-10-07,0.4404305907877642,0.1974921658209156,0.0219573288805422,0.0072779847178328,0.0990001665876257
2020-10-08,0.4444114291142487,0.1967085984338221,0.0214458362427469,0.0072793243433745,0.101328382824994
2020-10-09,0.4515585799515315,0.175156758321032,0.0215133645831468,0.0072806252424451,0.1027323182830383
2020-10-10,0.4556260526541501,0.1752874027117834,0.0211701580157582,0.0072818469615994,0.1049207427546998
2020-10-11,0.4596935253567683,0.1754180471025348,0.0208269514483697,0.0072830591959477,0.1057494851837646
2020-10-12,0.4637609980593871,0.1755486914932862,0.0204837448809812,0.0072842939525028,0.1073648915131699
2020-10-13,0.45996670433726,0.1935737309706131,0.0203258268314514,0.0072856458832358,0.1061431673275598
2020-10-14,0.4541441247709316,0.1876959292164501,0.0204804402049553,0.0072869904295007,0.1061772098341536
2020-10-15,0.452478404771289,0.2065048350382876,0.0203664015441353,0.0072882750987986,0.1067985546966528
2020-10-16,0.4540356883663664,0.1994515327247756,0.0207025071276287,0.007289587320328,0.1051638508553885
2020-10-17,0.4495470559599678,0.1961861205232868,0.0204357367793567,0.007290926888223,0.1055033727903987
2020-10-18,0.4450584235535691,0.1929207083217989,0.0201689664310847,0.0072921107239468,0.1066854052933073
2020-10-19,0.4405697911471709,0.1896552961203101,0.0199021960828127,0.0072931641253267,0.1091264944653698
2020-10-20,0.4439382045397749,0.1755486914932862,0.0196069289507832,0.0072943090693131,0.1107713078436492
2020-10-21,0.4410430157216446,0.1575236520159597,0.0181246993313287,0.007295487612374,0.1193338276579378
2020-10-22,0.4449285772956348,0.1708463902984736,0.0176239029794472,0.0072966353544261,0.1206757604131227
2020-10-23,0.4452449536329246,0.1637930879849611,0.0176903826636459,0.007297782681445,0.1203515824882582
2020-10-24,0.4390015411753676,0.1674504333587045,0.0176149382373089,0.0072989983573566,0.1220173982684128
2020-10-25,0.4327581287178104,0.1711077787324479,0.0175394938109718,0.0073001475719071,0.1212918155087608
2020-10-26,0.4265147162602535,0.1747651241061913,0.0174640493846348,0.0073011209734835,0.1217077349477403
2020-10-27,0.4231730143468531,0.1704547560836333,0.0166352518451418,0.0073020172668069,0.1271713637279856
2020-10-28,0.3926140145501305,0.1888717287332157,0.0168636455572998,0.0073028707445838,0.1235576972808881
2020-10-29,0.3997506638107607,0.2104232698885906,0.0164956274046502,0.0073037628941197,0.1251298454819904
2020-10-30,0.3901235068206868,0.2135581373517996,0.0164605391223255,0.0073047023044663,0.1261550557502736
2020-10-31,0.3936148743576407,0.213688781742551,0.0165048878277552,0.0073056632472495,0.128367726522652
2020-11-01,0.3971062418945946,0.2138194261333024,0.0165492365331849,0.007306681090337,0.1279535856986623
2020-11-02,0.4005976094315487,0.2139500705240538,0.0165935852386146,0.0073076282987158,0.1261924896056563
2020-11-03,0.4175075226802464,0.1943575973151228,0.0162025006904717,0.0073086367065257,0.1299654296427539
2020-11-04,0.4353076733190451,0.1888717287332157,0.0158030245089933,0.0073099198808796,0.1316961971247149
2020-11-05,0.4541079575152398,0.1543887845527507,0.0144725213494082,0.0073112299291449,0.1453431413171587
2020-11-06,0.4527140366208715,0.1426334800018418,0.0145352584120368,0.0073125190533664,0.145211330279852
2020-11-07,0.4575711610727613,0.1491643044048194,0.0143217032845229,0.0073138046668481,0.1383023971157099
2020-11-08,0.4624282855246515,0.1556951288077956,0.014108148157009,0.007315019501878,0.1443968075550846
2020-11-09,0.4672854099765414,0.1622259532107728,0.013894593029495,0.0073164127745682,0.1430072208200415
2020-11-10,0.4695840351632875,0.1630095205978672,0.0141522280488169,0.0073178368794493,0.1426164139502196
2020-11-11,0.4742531625105914,0.1743731909339372,0.0135524101542512,0.0073190996710103,0.1464896291671349
2020-11-12,0.465456152976162,0.1712383234707282,0.0130520559025416,0.0073204207004821,0.1519158240919974
2020-11-13,0.4770428562371195,0.1634014537701227,0.0131259709119434,0.0073217007922145,0.1523071193897699
2020-11-14,0.4812481348989251,0.1609197086082003,0.0129976845238542,0.0073229116444399,0.149951035112353
2020-11-15,0.4854534135607308,0.1584379634462775,0.012869398135765,0.0073241652066705,0.1488889162791245
2020-11-16,0.4896586922225366,0.1559562182843552,0.0127411117476758,0.0073254975061519,0.1560658212913267
2020-11-17,0.4853777746113272,0.1500784165301931,0.0118571263254673,0.0073268600596791,0.1648353884785559
2020-11-18,0.475501630032069,0.1461599816798897,0.0116298995206145,0.0073282568430844,0.1663320607378599
2020-11-19,0.4788018049639341,0.1449844811205403,0.0115179319807376,0.0073295770828057,0.1664555316375197
2020-11-20,0.4727893690927269,0.1489029159708432,0.0109541088787626,0.0073308885486947,0.1740448357212085
2020-11-21,0.4754179006563921,0.1504703497024477,0.0109306216856709,0.0073323377959594,0.1742422343382196
2020-11-22,0.4780464322200572,0.1520377834340527,0.0109071344925793,0.0073338171973847,0.1716732507680768
