,Currency US Dollar Index,Gold/BTC Ratio,S2F Model,Onchain Mining Difficulty,BTC/USD
2020-11-05,0.164911921326216,0.0150957182149814,0.0073111422104863,0.151731315758321,0.1411855766322771
2020-11-06,0.1594600361854755,0.0148308557736812,0.0073123871308177,0.1516859668667051,0.1424886585364346
2020-11-07,0.161716696803489,0.0146872590252407,0.0073137090804544,0.151698230990011,0.1388126656413977
2020-11-08,0.1604106198544291,0.0144372638287436,0.0073150202881191,0.1517383847387336,0.1400211828172852
2020-11-09,0.1568765204532078,0.0141247308017151,0.0073163202671777,0.1516654196709305,0.1427029672212244
2020-11-10,0.1597826482442975,0.0138701330380485,0.0073176623021493,0.1516675772583672,0.1446601740219716
2020-11-11,0.1677300086405435,0.0136460765168566,0.0073190273472159,0.1516812005204804,0.1464962376221143
2020-11-12,0.1696751621341904,0.0133883947411592,0.0073203715787361,0.1516852880732998,0.1484382353181647
2020-11-13,0.1661783802534649,0.0131106979044352,0.007321694559887,0.1516877321885718,0.1500797686122583
2020-11-14,0.1622727856216798,0.0128368551235868,0.007323002449385,0.1517370416853552,0.1520971328673002
2020-11-15,0.1556313476093621,0.0125578116869834,0.0073242824530625,0.1527748012314127,0.1544196643912179
2020-11-16,0.1521951314871587,0.0122813365260028,0.0073255995899767,0.1539846948687485,0.1578040294758593
2020-11-17,0.152687226070681,0.0120103920849457,0.0073269549645763,0.1564684630361173,0.1624589767797264
2020-11-18,0.1524889883116488,0.0117369180342239,0.0073283043828163,0.1589165848493491,0.1659047084989814
2020-11-19,0.1530982397587057,0.0114635387885734,0.0073296615902621,0.1589485765208623,0.1682142041132165
2020-11-20,0.1522177313964348,0.0112197725455068,0.0073310095772397,0.1590335887464151,0.1708315622762162
2020-11-21,0.1492019063543905,0.0110080278997635,0.0073323420764375,0.1590469511344234,0.1732604841403303
2020-11-22,0.1463188743469002,0.0108169220737035,0.0073336767114729,0.1590064324313677,0.1738497040055031
2020-11-23,0.1428578936269735,0.0106550646496468,0.0073350075789958,0.1590391713522242,0.1725549657765524
2020-11-24,0.1393092909274193,0.0105535295855801,0.0073363324946628,0.1590241081586027,0.1738501281973949
2020-11-25,0.1359252199538552,0.0105173409453675,0.0073376525260379,0.1590205468601971,0.1736667824647328
2020-11-26,0.1318639759596115,0.0105406427296967,0.0073389632667319,0.1590169182752737,0.1656276040733043
2020-11-27,0.1272876905000227,0.0106348171640758,0.0073402639872783,0.1590177172372943,0.1648287372708969
2020-11-28,0.1229517879790872,0.0104943636490699,0.0073415490949234,0.1590807121710662,0.16592329841637
2020-11-29,0.1188017970672784,0.010092915333481,0.0073428164100364,0.1660760077145485,0.1722763697465725
2020-11-30,0.1145984240762495,0.0100911971682172,0.0073440672958056,0.1730568664772431,0.1780292960315444
2020-12-01,0.1105055038261416,0.0104569394074509,0.007345299045791,0.1730781025521766,0.1750007725989894
2020-12-02,0.1059639027267397,0.0105434130942547,0.0073465326879149,0.1731504549962297,0.176748257323536
2020-12-03,0.1009398248217925,0.0104499209887638,0.0073477691254727,0.1731576956000936,0.1785112335966349
2020-12-04,0.0958376282726367,0.0105297935833896,0.0073489952283736,0.1731120819639328,0.1777630333543302
2020-12-05,0.0905302271199148,0.0106929911990313,0.0073502159390835,0.1731425909913477,0.1782944322907299
2020-12-06,0.0870184044868406,0.0107592518176958,0.0073514216665884,0.1731253054891406,0.1778026604536969
2020-12-07,0.0855475856891851,0.0107624285321152,0.0073526105979921,0.1731191248916378,0.1772843851940426
2020-12-08,0.0850881638762817,0.0107522827134338,0.0073537911765367,0.1731362307103084,0.174921756266887
2020-12-09,0.0862299790019294,0.0106984961375418,0.0073549607721595,0.1731826140981012,0.1738199064841881
2020-12-10,0.0861618918556431,0.0106443350993262,0.0073561675065194,0.1731928343232638,0.1729196341425228
2020-12-11,0.0846531953328962,0.0105924886058493,0.0073574171197624,0.1731697015878279,0.173418385479083
2020-12-12,0.083591620224817,0.0105014794223416,0.0073586849678105,0.1730765110503174,0.1745502814331778
2020-12-13,0.0822778398861813,0.010379323605924,0.0073599851762785,0.1708916464533334,0.1767649129647705
2020-12-14,0.0795534882633375,0.0101534009171639,0.0073612174697706,0.1687614821507709,0.180794307837683
2020-12-15,0.0754198243574353,0.0098092878334195,0.0073623729286765,0.1687758968354184,0.1868103045548291
2020-12-16,0.06984287299994,0.009384745543877,0.0073635121395389,0.1687160745084335,0.1982288948086153
2020-12-17,0.0624624916276084,0.0088554163177143,0.0073646087503949,0.1687106657475226,0.2103128188293844
2020-12-18,0.0593392397144381,0.008508719692861,0.0073659047699252,0.1687472580549299,0.2167328439568754
2020-12-19,0.0608820583524141,0.0083702855929616,0.0073674266775365,0.1686848670285163,0.2197685981455819
2020-12-20,0.0638430859396295,0.0082806090877904,0.0073687308861388,0.1687031905383181,0.2189371414221014
2020-12-21,0.0698060950895598,0.0083174580812669,0.0073698535669532,0.1687427504104895,0.2134941567212321
2020-12-22,0.0721540291019331,0.0081890068750354,0.0073711610337142,0.1687574801374567,0.218605135827092
2020-12-23,0.070216083717503,0.0078659713084866,0.0073725883087169,0.168752677925856,0.2200542909192614
2020-12-24,0.0685112080689402,0.0075558116533017,0.0073738437625061,0.168742247325047,0.2265673821956159
2020-12-25,0.0653371738783283,0.0071848318960265,0.0073749648194285,0.1687149726868892,0.2351580849112276
2020-12-26,0.0626722776207884,0.0069020260654716,0.0781931196921144,0.1686386453074664,0.245667282942759
2020-12-27,0.0609870834889618,0.0067375934483616,0.0782056501297428,0.1683940780996302,0.2470832497359498
2020-12-28,0.0579252815371336,0.0065615262297471,0.0782195581288371,0.1681586830958381,0.2527986575961688
2020-12-29,0.0539897868252474,0.0064161040417501,0.0782335022514694,0.1681332609751861,0.2577296426427983
2020-12-30,0.0515921005061784,0.0062287865380236,0.0782477198775522,0.1680686635514701,0.2656275621712217
2020-12-31,0.0506274173062543,0.0059811118702044,0.0782630125370738,0.1680820041170269,0.2711086104063112
2021-01-01,0.050299089344812,0.0057425797916827,0.0782770836449734,0.1680945221313717,0.2791138791003862
2021-01-02,0.0511654705494609,0.0054913948354794,0.0782901588840014,0.1681041963524023,0.29879195921551
2021-01-03,0.0513023538116486,0.0051917499037488,0.0783040778743038,0.1680986059343658,0.3062618488652324
2021-01-04,0.0506016569449693,0.0048461904422618,0.0783185508226675,0.1680585959478825,0.3054226681358738
2021-01-05,0.0504679223486799,0.004452911026702,0.0783332278311612,0.1680544854293185,0.3196949169594186
2021-01-06,0.0504695700274663,0.0040021226587206,0.0783484344336466,0.1680790077847469,0.3474296914314322
2021-01-07,0.0514593950286379,0.0036989658159797,0.0783633376184542,0.1681513832584236,0.3659420308551555
2021-01-08,0.0536683655492264,0.0035585831682493,0.0783771187592277,0.1715512407125007,0.3787108385291725
2021-01-09,0.0563828278850851,0.0034741531036289,0.0783901157652623,0.1750989207908289,0.3775012710232154
2021-01-10,0.059880610451274,0.003500456586396,0.0784034640456461,0.1806768996605877,0.3570055147534064
2021-01-11,0.0626124592968673,0.0035002762501754,0.0784170999218465,0.1862081652989082,0.3402751755569904
2021-01-12,0.0643876387896736,0.0034614394499025,0.0784305945448449,0.1861940573698544,0.3248838769803515
2021-01-13,0.0690763058128321,0.003498371211671,0.0784441283566595,0.186253065335941,0.3500363430990423
2021-01-14,0.076545888186876,0.0035799051643577,0.0784575096958259,0.1862630697377519,0.3641743704385104
2021-01-15,0.080031277275845,0.0036534542119949,0.0784708012396585,0.1862339344802566,0.3467926230839804
2021-01-16,0.0798382364522098,0.0037273934947743,0.0784839310581462,0.1863048605455151,0.3424354487071354
2021-01-17,0.0794853749082494,0.0038045592846759,0.0784967225500288,0.1863093954533183,0.3346982509882615
2021-01-18,0.0776039511607215,0.0038738234243419,0.0785091704808461,0.186306948553642,0.3391693339383027
2021-01-19,0.0753435219014063,0.0039922930914736,0.0785218287490622,0.1862861457674751,0.3369340591837765
2021-01-20,0.0730436377533061,0.0041606811569473,0.0785346306751985,0.1862393736035924,0.3323797314468463
2021-01-21,0.0691575966154335,0.0043415712178946,0.0785470413629,0.1863197469276937,0.2955495939062927
2021-01-22,0.0639796101234258,0.0045470386345409,0.0785593753602189,0.1869214435788271,0.3112481856876152
2021-01-23,0.0618173302618208,0.0046827382946098,0.0785722913597796,0.1874528058556726,0.3031007792149523
2021-01-24,0.0628633539127376,0.0047353747734163,0.0785851961773251,0.1878541698830887,0.3034047285845914
2021-01-25,0.0652860082564191,0.0047576925495245,0.0785978490952419,0.1881575967461336,0.3035463578084585
2021-01-26,0.0702294451844067,0.0047216073223936,0.07861123023306,0.1881843911976181,0.3035192187043784
2021-01-27,0.0747612133752444,0.0046710777451392,0.0786243951454244,0.1882341104266623,0.2884743072684642
2021-01-28,0.0787266628090313,0.0046088067981593,0.0786372408586641,0.1882419286465046,0.3116634829394195
2021-01-29,0.0845797341952031,0.0044871492152857,0.0786503107145943,0.1882289682587954,0.314691874155497
2021-01-30,0.0917142013741334,0.0043137912686506,0.0786633818572256,0.1882363074607095,0.3177511631898793
2021-01-31,0.0963405066680279,0.00415853990525,0.0786758293903564,0.1882281096979094,0.3145084539725486
2021-02-01,0.0984046287160886,0.0040197128148693,0.0786876096888779,0.188227062325311,0.3190338013546706
2021-02-02,0.099302271936078,0.0038672611123424,0.0787000560017034,0.1882306377859501,0.3315695617704706
2021-02-03,0.098054538485835,0.0037170831975967,0.0787132532326975,0.1882433442714526,0.3478550106358239
2021-02-04,0.0966395323624883,0.003513874424636,0.0787270034400984,0.1883110444966194,0.3488137970556184
2021-02-05,0.095091903737462,0.0032524964123566,0.0787417069564028,0.1907775199736194,0.3631141657866557
2021-02-06,0.0915568710862373,0.0029723917088574,0.0787561756311276,0.1932280784862487,0.3708796002621875
2021-02-07,0.0863735756282201,0.0026598949597884,0.0787704638253205,0.1934667472216343,0.3715790536318477
2021-02-08,0.0827089614178812,0.0024056484662356,0.0787844595571066,0.1937663788297391,0.4311222483926765
2021-02-09,0.0805633211352025,0.0022220249278199,0.0787978671633072,0.1937860598875799,0.4327197145241841
2021-02-10,0.0785891472707331,0.0020556552715489,0.0788107129541998,0.1937600979159923,0.4212420204417668
2021-02-11,0.0775525797642701,0.0019329205967825,0.0788228020748124,0.1938217616083634,0.446182273039599
2021-02-12,0.0765771852454232,0.001809239408827,0.0788353976974199,0.1937881225543533,0.4452024096601495
2021-02-13,0.0756314263454208,0.0016806554342421,0.0788486993948015,0.1937664555660295,0.4473378636885853
2021-02-14,0.0758093159173352,0.0015929030560783,0.078861876921358,0.1937540580987382,0.4581260479307771
2021-02-15,0.0769946721311293,0.0015371313166895,0.0788750155892369,0.1937666102232469,0.4537323843217918
2021-02-16,0.0767047174205508,0.0014750044359093,0.0788873957265768,0.1937622875977685,0.4661142739399577
2021-02-17,0.0749233109316038,0.0014101857351428,0.0788990473811384,0.1937499039937921,0.4878576745030371
2021-02-18,0.0728261521334614,0.0013561840428205,0.0789114524118528,0.193827078002059,0.4884544212746009
2021-02-19,0.0698227038275823,0.0013053097986602,0.07892458237286,0.1951059704493815,0.5240838806648698
2021-02-20,0.0677316682979896,0.0013076033578864,0.0789375687065681,0.1963323503755328,0.5297776996578177
2021-02-21,0.066732762463303,0.0013677907588615,0.07895042396721,0.1963178514319256,0.5321371170141269
2021-02-22,0.0654646832339856,0.0014562971111179,0.0789628175762386,0.1963807980494303,0.5081347393952892
2021-02-23,0.064373217564725,0.0015864680234339,0.0789744775233948,0.1963954583859694,0.4600759972853101
2021-02-24,0.0653831377289619,0.0016560528271365,0.0789871660051285,0.1963644835787169,0.4647383302062673
2021-02-25,0.0685729113697256,0.0016540528280485,0.0790008170428997,0.1964278623761502,0.442638846875416
2021-02-26,0.0733936076430883,0.0016402067045646,0.0790141686440246,0.1964153108615934,0.4392431240777982
2021-02-27,0.0803943350023056,0.0015862990423656,0.0790275354784832,0.1963841022492377,0.4355594856286582
2021-02-28,0.0875022775962406,0.0015474536400094,0.0790402301272511,0.1963843992200334,0.4304826878551608
2021-03-01,0.0946667572444273,0.0015295171139928,0.079052003978841,0.1964126646615374,0.4635498108454146
2021-03-02,0.1034202618601668,0.0014808872769296,0.0790644099285961,0.1964064597239137,0.4563202234173089
2021-03-03,0.1133349754339463,0.001413764449287,0.0790772875189787,0.1963740571674835,0.471605740486451
2021-03-04,0.1214890497606813,0.0013555798742779,0.0790899403101411,0.1963004596396579,0.4599704585835047
2021-03-05,0.1277656295543397,0.0013018977176978,0.0791026296188764,0.1952409681549342,0.4605467960163101
2021-03-06,0.1316968692928401,0.0012476540617914,0.0791157815333021,0.1941936943386642,0.4631918555826315
2021-03-07,0.1323280205959555,0.0011980599055446,0.0791291545502868,0.1940639848747909,0.4781910618185211
2021-03-08,0.1326037509105819,0.0011245567556226,0.0791424307117718,0.1938768448893841,0.4918327017366408
2021-03-09,0.132145918573771,0.0010255513784444,0.0791555711912955,0.1938614984606801,0.5095553475694173
2021-03-10,0.1284021146049957,0.0009187934411118,0.0791685361513447,0.1938889282965707,0.5268580770348434
2021-03-11,0.121676703091626,0.0007974235948209,0.0791811989761105,0.1938445189256507,0.5430031673362737
2021-03-12,0.1187113738861163,0.0007204988614132,0.0791940801806434,0.1938694167406245,0.5438772577104743
2021-03-13,0.1196397018036851,0.0006950956268011,0.079207148159337,0.1938871057699669,0.5702362414961966
2021-03-14,0.1212286037257203,0.0006879843289364,0.0792203532273209,0.1938948156063658,0.5606849596381034
2021-03-15,0.1251281077764689,0.0007160443642222,0.0792338125474207,0.1938829739779165,0.5328403876811822
2021-03-16,0.1269892344149212,0.0007488781837238,0.0792470419894151,0.1938884961099915,0.5349112255358611
2021-03-17,0.1264039056050002,0.0007839805976303,0.0792600431407191,0.1939054248656259,0.5497447875672116
2021-03-18,0.1268571278508526,0.0008514610986932,0.0792732333430337,0.1939893054974984,0.5438853470222537
2021-03-19,0.1273298664538038,0.0009452328939461,0.0792865259363055,0.1958380611624109,0.5477506855022332
2021-03-20,0.1290609879530432,0.0009938378235568,0.0792999764840928,0.1976381573029218,0.5445808094132393
2021-03-21,0.132556414838457,0.0009947866569642,0.0793136585161768,0.1976177133624272,0.5398176182071392
2021-03-22,0.1364883080659983,0.0009782985814126,0.0793275002815908,0.1976647566996439,0.5160911811933869
2021-03-23,0.1413094535183684,0.0009257235813885,0.0793415479436495,0.1976548631806289,0.5107852057262217
2021-03-24,0.147075825757727,0.0008865392284719,0.0793554011463718,0.1976145656055869,0.4985437721381836
2021-03-25,0.1537019260529341,0.0008635706957811,0.0793690282483201,0.1976845737973481,0.493452091763898
2021-03-26,0.1615859357967626,0.0008162062084854,0.0793824959643788,0.1976817213556032,0.52028517269607
2021-03-27,0.1707566198837932,0.0007549090310054,0.0793958543029132,0.1976691313177478,0.526807948150351
2021-03-28,0.176382575411217,0.00071839291263,0.0794097519923533,0.1976658035255057,0.5301711528913293
2021-03-29,0.1780907551465077,0.0007053390555513,0.0794233984309195,0.1976647461759327,0.5431818762911171
2021-03-30,0.1782120891282076,0.0007044080869524,0.0794369361391977,0.1976683240682415,0.54854123506397
2021-03-31,0.1754187194734697,0.000725030307122,0.0794504551677855,0.197681030553744,0.5532784600184767
2021-04-01,0.1726082174330296,0.0007342107558843,0.0794636997362522,0.1977487307789108,0.5554790891032407
2021-04-02,0.1699587276464061,0.0007306875955359,0.0794766614168717,0.2034348130739113,0.5546877837473685
2021-04-03,0.1648595399295499,0.0007387960544913,0.0794891432950562,0.2091048487861918,0.5440004966657603
2021-04-04,0.157895901117983,0.0007514922663491,0.0795014441849906,0.2091170681981902,0.550889649693257
2021-04-05,0.1528686892079405,0.0007480455492299,0.07951472491718,0.2091913024836635,0.5495996589796974
2021-04-06,0.1497781955842553,0.0007290784303829,0.0795283900446173,0.2092128939658715,0.5485273576172942
2021-04-07,0.1471818848150309,0.0006994304170901,0.0795418259494861,0.2091838040650306,0.5335582765855539
2021-04-08,0.14602540334311,0.0006538108391869,0.0795549694998746,0.2092370463648125,0.5477569201682831
2021-04-09,0.1433919233852636,0.0006104775347116,0.0795681474419005,0.2092228617100671,0.5513496102090728
2021-04-10,0.1391155874569305,0.0005696796239263,0.0795817172566567,0.2091969735773704,0.5612273132601033
2021-04-11,0.1354354115612814,0.0005176470776171,0.07959504598599,0.2091772894799889,0.56782097369224
2021-04-12,0.1317119098436357,0.0004579868585901,0.0796083611869743,0.2091615095363982,0.5705941999140032
2021-04-13,0.1277842185406953,0.0004420811542344,0.0796212034662113,0.209220656423735,0.5977064611144937
2021-04-14,0.1238920015203789,0.0004734217036067,0.0796334940713377,0.2095271655995884,0.5916145390416908
2021-04-15,0.1196647154526031,0.000530218037171,0.0796468125183992,0.2099786235422636,0.5920751845015544
2021-04-16,0.1151263313979216,0.0006268094051257,0.0796593124135352,0.211596555926745,0.5782425109469564
2021-04-17,0.110921934910613,0.0007296946167557,0.0796684139393121,0.2131602785004334,0.5664404669850044
2021-04-18,0.1070385970075797,0.0008376467552235,0.0796782016498195,0.2131430385267711,0.5330872148796738
2021-04-19,0.1031948928330964,0.0009802660864613,0.079687920241843,0.2132023176251987,0.5221116114292635
2021-04-20,0.0995366821319006,0.0011511542940426,0.0796980742705427,0.2132118425390571,0.5282096175445573
2021-04-21,0.0965392376510631,0.0012583832687539,0.0797084661441388,0.2131820595326462,0.5091822260930403
2021-04-22,0.0942550678774475,0.0012970949482925,0.0797193391381657,0.2132537113339387,0.4875418558705571
2021-04-23,0.0925864011938154,0.0013068883883347,0.0797315374649467,0.2132523527964945,0.4770678264903704
2021-04-24,0.0916932566105923,0.0012629670639282,0.0797444509900827,0.21323742229564,0.4722940131450285
2021-04-25,0.0909398902831506,0.0012269669279961,0.0797569284255286,0.2132214360140969,0.4668949775411631
2021-04-26,0.0903270957088021,0.0012019833719041,0.0797685994867579,0.2131970831706737,0.5067462700363152
2021-04-27,0.0903305486727602,0.0011355882197924,0.0797803777117709,0.2132058198191182,0.5175966605453177
2021-04-28,0.0908285488094717,0.001040313119261,0.0797928002014892,0.2132539914201588,0.5159404818122021
2021-04-29,0.0928047305538986,0.0009820360957046,0.0798048180795936,0.2131923946180634,0.5082421833958521
2021-04-30,0.0964245066805769,0.0009601092252623,0.0798168691394223,0.2106092831023028,0.5386114503936399
2021-05-01,0.0979820698426612,0.000951246196993,0.0798300080656839,0.2079072431031187,0.5399333476726285
2021-05-02,0.0974608589619882,0.0009717513374878,0.0798443233565586,0.1971095291163507,0.5330303842174259
2021-05-03,0.096316292503304,0.0009690993043242,0.0798601532626824,0.1863477485645053,0.5356818111256413
2021-05-04,0.0936559910665098,0.0009406153837374,0.0798762976291489,0.1863520565532415,0.5082578228350778
2021-05-05,0.0882914132900228,0.0009260486535172,0.0798917771091436,0.1862809703594477,0.5402279403815384
2021-05-06,0.0799990931798946,0.0009139693432761,0.0799065397181797,0.186254888627462,0.5305181080046384
2021-05-07,0.0748203878037603,0.0009408151199939,0.0799219066268525,0.1862910514158773,0.5424417302463609
2021-05-08,0.0728749777732639,0.0010148537297034,0.0799376540321451,0.1862524720437833,0.5496349328149281
2021-05-09,0.0707507165421473,0.0011111037016882,0.079953548620684,0.1862740386893435,0.5451110608605064
2021-05-10,0.0698503881793057,0.0012414125982108,0.0799698072430547,0.1863018858165417,0.5262396809002841
2021-05-11,0.0716028130659965,0.0013950260446671,0.0799856916732088,0.1863700355145074,0.5310932851092998
2021-05-12,0.0760027106740323,0.0015709612656653,0.0800011738071889,0.1981367191219729,0.4682470213369845
2021-05-13,0.0739794255677595,0.0017857901912426,0.0800158096538758,0.2099348670820681,0.4661332851251655
2021-05-14,0.0650619387696546,0.0020381839404841,0.0800292677653322,0.2182615460245067,0.4667754774471029
2021-05-15,0.0621809519049947,0.0022565833053073,0.0800412782281242,0.2264192659473094,0.4397623225481562
2021-05-16,0.0638521062907401,0.0024374718058165,0.0800528508789358,0.226452272934078,0.4305580802007322
2021-05-17,0.0622200183850085,0.0026149243098474,0.0800640176663699,0.2265185799829286,0.4105546986242262
2021-05-18,0.0592379824877257,0.0027702922952402,0.0800740323158315,0.2264832987848558,0.4038905907627796
2021-05-19,0.0572847195180222,0.0029369598687641,0.0800843334726177,0.2264489014355295,0.354335909924112
2021-05-20,0.0554455376989794,0.0031171317036232,0.0800946990153064,0.22654349283984,0.3801493050008863
2021-05-21,0.0534553605066925,0.0032780692303074,0.0801049101030011,0.226535063167761,0.3534660266149877
2021-05-22,0.0515228673312186,0.0034261742851494,0.0801151870769296,0.2264953564280678,0.3535312828256896
2021-05-23,0.050256316547265,0.0035572348733693,0.0801257193146215,0.2264753054449869,0.3315360169189256
2021-05-24,0.0497208415452645,0.0036653791648855,0.080136580322853,0.2264618302399413,0.3569017893988299
2021-05-25,0.0496619267633352,0.0037556902248896,0.0801475789497622,0.2264625016661059,0.3593058305989314
2021-05-26,0.0502708812122203,0.0038244543913901,0.0801588007438444,0.2264882379397817,0.3660620370585482
2021-05-27,0.051103436983039,0.0038642944950935,0.080169715654269,0.2264889928435548,0.3588208788155701
2021-05-28,0.0521545193610338,0.0038734900609018,0.0801802676314608,0.2264673657912229,0.3347229321553542
2021-05-29,0.0538263347983209,0.0038508715582025,0.0801913433783012,0.226381802726437,0.3292305789079788
2021-05-30,0.0560414672111961,0.0037930955001016,0.080202999412933,0.2083114801056051,0.3404682695962108
2021-05-31,0.0573316015374819,0.0037765804524576,0.080215613871101,0.1902912931516524,0.3498163205544247
2021-06-01,0.0576141291490968,0.0038068779202549,0.0802284818079257,0.1903136223622131,0.344066683057574
2021-06-02,0.0575426001445011,0.0038439720210469,0.0802420387105101,0.1902671061375368,0.351276911381694
2021-06-03,0.0567214017577791,0.0039082096660228,0.0802560361068229,0.1902772009209515,0.361488544976545
2021-06-04,0.0560898915019558,0.0039526125650201,0.0802688984113868,0.1903178684956571,0.3476710628283151
2021-06-05,0.0556988025056433,0.0039729711806039,0.0802808164986496,0.1902478442358991,0.3372704865597995
2021-06-06,0.054734348198274,0.0040098605567328,0.0802933750761352,0.1902509213331086,0.3365236787739311
2021-06-07,0.0533872118152648,0.0040528037938395,0.0803063923697142,0.1902639111774505,0.3167698006953962
2021-06-08,0.054516014808137,0.0040523620551281,0.0803189206763183,0.1902670389906749,0.3192544428841789
2021-06-09,0.0582976272645091,0.0040086684200892,0.080331212439491,0.190267329853727,0.3479982096404705
2021-06-10,0.0635085529563961,0.0039377957961231,0.0803424266856284,0.190262690743944,0.3469467606513991
2021-06-11,0.0709350182438548,0.0038271133190428,0.080352346413479,0.1902484546954337,0.3477089471934202
2021-06-12,0.0772136703386782,0.0037148376071116,0.0803634341956551,0.1901788556651011,0.3365893297552607
2021-06-13,0.0821113824488172,0.0036022169116864,0.080375595266777,0.1852012101951447,0.3641173962794266
2021-06-14,0.0879578655290082,0.003459269344059,0.0803873961876271,0.1802390311874152,0.3708284124879801
2021-06-15,0.0939519144528657,0.0032937684809914,0.0803992715974867,0.1802233654911162,0.3770294331397742
2021-06-16,0.1055906855450686,0.0032482365720026,0.0804109310096868,0.1801501601120224,0.363214391933077
2021-06-17,0.1236263641470857,0.003333417612103,0.0804221856367101,0.1801345331810843,0.3551725399389557
2021-06-18,0.1302413078631856,0.0034875831611667,0.0804332809255993,0.1801716210300263,0.3409505690917635
2021-06-19,0.1255369074834885,0.0037508757056431,0.0804436434758745,0.1801297948044535,0.3350329717256106
2021-06-20,0.1257431855435926,0.0039160701986163,0.080453359046114,0.180150691157907,0.3326888060408179
2021-06-21,0.1276211057919473,0.0039678961058189,0.0804627733775499,0.1801777467264705,0.3041620266415396
2021-06-22,0.1259686294863063,0.0040423195095787,0.0804717359919329,0.1801834486113782,0.3053887926086947
2021-06-23,0.1229639803853711,0.0040882974548552,0.0804804262869336,0.1801664124057163,0.3179587643598225
2021-06-24,0.1224564719587515,0.0041330691907156,0.0804896293023798,0.1801775611010452,0.3206406629720508
2021-06-25,0.1244752399773883,0.0041877950651135,0.0804995018195474,0.1802110209376318,0.3008357169062662
2021-06-26,0.1283689556014959,0.004197783891751,0.0805081263522476,0.1801913106198135,0.3043584198578449
2021-06-27,0.1352680308957585,0.0041690703817338,0.0805149965825189,0.1801215429524479,0.3219317810085353
2021-06-28,0.1396803375177337,0.0041365721772586,0.0805220245620417,0.1801106435528898,0.3232495988135137
2021-06-29,0.1415037629729554,0.0040924848206468,0.0805301016619381,0.1801501391636916,0.3303346130729974
2021-06-30,0.1445081579921386,0.0040217748246827,0.0805378758538858,0.1801583502488528,0.3280647225907386
2021-07-01,0.1475334847818576,0.0039285238475944,0.0805460861586611,0.180152759304787,0.3185089144172003
2021-07-02,0.1495605090759266,0.0038787161421996,0.0805546693007692,0.1800919971386222,0.3177794711919716
2021-07-03,0.1508763452927184,0.0038768920314919,0.0805643592442314,0.1549396269847684,0.3254826040700584
2021-07-04,0.1511449970558956,0.0038932949416879,0.0805751297730942,0.1298020726877049,0.3258101529403638
2021-07-05,0.150156133547519,0.0039461633553505,0.0805867712290853,0.1297816701469063,0.3209550968476855
2021-07-06,0.1492646340519675,0.0039881350880739,0.0805987021072884,0.1297078450470681,0.3201601001438696
2021-07-07,0.1484088809059904,0.0040165922183173,0.0806105641584244,0.1296971446555203,0.3204201792526475
2021-07-08,0.1467222713344998,0.0040711368035411,0.0806228375915922,0.1297378866145029,0.3157951971504701
2021-07-09,0.1444511494363607,0.0041418947836201,0.0806352618041622,0.1297004791303069,0.3176224785902512
2021-07-10,0.1438142303634218,0.0042115953038216,0.0806481758943834,0.1297226427173233,0.3162456033832167
2021-07-11,0.1449342673951771,0.0042838264237313,0.0806609264066829,0.1297467242131103,0.3153308354946704
2021-07-12,0.1469219089703783,0.0043604738100245,0.0806726597490231,0.1297438169583231,0.3115478836005064
2021-07-13,0.1503898268837504,0.0044384751971304,0.080684758059743,0.1297107658421025,0.3077502091141893
2021-07-14,0.1537700335091923,0.0045385377211193,0.0806982879542429,0.1297031523988595,0.3047761923674918
2021-07-15,0.1570065346386029,0.0046617407117927,0.0807116858348837,0.1297141310799187,0.298315318282136
2021-07-16,0.1614288111039866,0.0047958494400748,0.0807244761436849,0.1296341073875631,0.2952527542802543
2021-07-17,0.1667297662637359,0.0049458925069644,0.0807375620594813,0.1265407034424086,0.2942053945563038
2021-07-18,0.1696981135820842,0.0049984373062406,0.0807508692990007,0.123502501849764,0.2921582570392901
2021-07-19,0.1701988198716409,0.0049412909553894,0.0807646998972056,0.1235215911650945,0.2897468006952409
2021-07-20,0.1695589118038826,0.0048316892222319,0.0807778996603306,0.1234688132360774,0.2857078184627668
2021-07-21,0.1669223199089942,0.0046369562298221,0.0807905427383626,0.1234699573256282,0.3004945747811759
2021-07-22,0.1645221814274236,0.0044197863672087,0.0808037295200486,0.1235077788558059,0.3066868922285053
2021-07-23,0.1624664437231239,0.0041835039656088,0.0808170793423003,0.1234418237832186,0.3128021465608209
2021-07-24,0.1588963831216511,0.0038673082282924,0.0808303998142587,0.1234496298037509,0.3232241254419515
2021-07-25,0.1542697858641075,0.0034829342580755,0.0808438451628763,0.1234703107177845,0.3365048354615246
2021-07-26,0.1509131091152359,0.003215945853336,0.0808577711626869,0.1234653021898785,0.3503329102821106
2021-07-27,0.1488100651357295,0.0030752202687441,0.080872230873337,0.1234392895519757,0.3652670838163984
2021-07-28,0.147154405840215,0.0029794889585331,0.0808868363657807,0.123446102770574,0.3750359024766319
2021-07-29,0.1465280306702076,0.0029780839722562,0.0809016330891198,0.1234803276966047,0.3785970103163295
2021-07-30,0.1451382148898819,0.002946095744398,0.0809162893293983,0.12355355164844,0.3943382403469914
2021-07-31,0.1429052154693092,0.0028763962359603,0.0809306903992444,0.127206041276665,0.3887929391015922
2021-08-01,0.1412141574998559,0.0028738622206658,0.0809448844732809,0.1308464294394173,0.3779755681500678
