,Global averaged stocks(USD),Currency US Dollar Index,Volatility_CBOE SKEW Index,Gold/BTC Ratio,BTC Volume,S2F Model,Onchain Hash Rate (GH/s),Onchain Mining Difficulty,BTC/USD
2019-08-31,0.3187212298751832,0.4020199793428564,0.0535379497605532,0.01888168544132,0.0395819853298047,0.0064837398262412,0.0802721909447319,0.0941398677175179,0.0911300146038067
2019-09-01,0.3194713629637096,0.4010653644070087,0.0590743594520969,0.0185975529547069,0.0398359424450033,0.0064861589901945,0.0816328024515508,0.0963283007379257,0.0922614744704775
2019-09-02,0.3195003869834208,0.3968748031172279,0.0666632312701322,0.0181148830557023,0.0445806623651226,0.0064885351648085,0.0832470045711257,0.0967405493433846,0.0941361606206824
2019-09-03,0.3209758519637937,0.3940037878303372,0.0752316243455452,0.0178271122442696,0.0456941867109455,0.0064909706441328,0.0844189414685551,0.0972044001343445,0.0952633076177206
2019-09-04,0.3242652357036316,0.3929082731938307,0.0846965356401518,0.0177653058515608,0.0443106365712648,0.0064934587116074,0.0850984520406951,0.0972117947431286,0.0955464394426535
2019-09-05,0.3276029995750117,0.3897223855421932,0.0962347687697174,0.0176760639781475,0.044975799061286,0.00649593506786,0.0856657803333338,0.0971751055759833,0.0958994318356533
2019-09-06,0.3315785355731964,0.385498034716591,0.1096512860665794,0.0176581818077209,0.0465145521568494,0.0064984174854193,0.0859386035536523,0.097224225905152,0.0959527479066554
2019-09-07,0.3345141418244133,0.382898168323195,0.1189313289857284,0.0175806726265111,0.0469271976692938,0.0065009408084287,0.0849763684587498,0.0971765221918002,0.0961654440220265
2019-09-08,0.3360945344217926,0.3817325125956445,0.1236711054140369,0.0174166906043055,0.0466660260824371,0.0065035003996319,0.0826827183690818,0.0971796749260201,0.0966261318640941
2019-09-09,0.3375966434897103,0.3814981466806055,0.1266092685429718,0.0173103262237622,0.0461760608249405,0.0065060899531088,0.0835461086726562,0.0971674571342206,0.0968092074692464
2019-09-10,0.3385282102478459,0.3828307565094589,0.1260998884126707,0.0172288718453014,0.0451456231170645,0.0065087167745254,0.0877011538642081,0.0971719824250902,0.0968229824636815
2019-09-11,0.3396009850937108,0.3833221847136022,0.1259506153144174,0.0171741805572152,0.0440945812344775,0.0065113266829036,0.0889338868999197,0.0972426234117621,0.0968835859176367
2019-09-12,0.3409514545893976,0.3829371684067428,0.1263649107529812,0.0171670052496143,0.0430444245599081,0.0065139162843675,0.0879371060907345,0.0980312617702453,0.0969315584950133
2019-09-13,0.3418060722725097,0.3834198873934062,0.1239955465020892,0.0171844027598981,0.0415438070935571,0.0065164617791853,0.0883808921746637,0.0989661008493939,0.0969321334085139
2019-09-14,0.342340228253507,0.3842829475991856,0.1196072576383241,0.0172348632447903,0.0396901354201556,0.0065189439075164,0.0892998492389138,0.1031538833057387,0.09691347787613
2019-09-15,0.3427714875407395,0.3850029669192409,0.1173983041480328,0.017317244964157,0.0391640342013854,0.0065214712492074,0.0893193145125107,0.107287204625765,0.0965946323197345
2019-09-16,0.3430113916752812,0.3857361269333687,0.1173066464582711,0.01743078628943,0.040068326513534,0.0065240371584741,0.0888093853141062,0.1072693543566546,0.0959502464411561
2019-09-17,0.3430751156882515,0.3864096584460127,0.1178099754274671,0.0175863574608035,0.0416691883214569,0.006526564950341,0.0879773282116374,0.1073238242996027,0.0951277636825414
2019-09-18,0.342982916962702,0.3869357946401746,0.1199299925561189,0.0177847130074778,0.0444260210359372,0.0065290725374563,0.0866252313010576,0.1073250508143427,0.094050322889154
2019-09-19,0.3424689113157689,0.3881165944210145,0.1203113564648571,0.0180152602363091,0.0458384336963005,0.0065315702290243,0.0878486824913447,0.1072870854578456,0.0930580996009762
2019-09-20,0.3415174754183665,0.3899713140690594,0.1187611869828086,0.0182803557852244,0.045709788576964,0.0065340474684638,0.0919286511442211,0.107350083654391,0.0921824986242396
2019-09-21,0.3402615812794213,0.3920439711385702,0.1177873276011348,0.0185749666406516,0.0456487361044427,0.0065365078515348,0.0905102001004019,0.1073425787915055,0.0911928535085071
2019-09-22,0.3386322941338627,0.3945197422490392,0.1166429435810509,0.0188969797793829,0.0450278922285136,0.0065389494457304,0.0837535266263656,0.1073250256466298,0.0901752963195651
2019-09-23,0.3370463478325319,0.3970053952503752,0.114090765516689,0.0197550228842076,0.0497316656568006,0.0065413280676102,0.0789959379503451,0.1073238086949459,0.0875860068143352
2019-09-24,0.3355439329210921,0.3994389418633484,0.1102726629924839,0.0211989400917237,0.0604504893408081,0.006543638590988,0.0832245723823693,0.1073344334908739,0.0832518896151971
2019-09-25,0.333867422428994,0.402154883500319,0.1052315082689201,0.0218892787953902,0.0604594945390713,0.0065460325441356,0.0850523599863431,0.107407701730235,0.0802568937349686
2019-09-26,0.3321270413784044,0.4050504208702995,0.0986709273109313,0.0224315981974105,0.0500540446881735,0.006548510107697,0.0851391214577439,0.1112887871245131,0.078390289652493
2019-09-27,0.3308824321914992,0.4074672163725281,0.0921919646940643,0.0226893881909903,0.0455616190950211,0.0065508690093267,0.0867450027048583,0.1151316158687051,0.07656072454254
2019-09-28,0.3301835884070579,0.4093699314486765,0.0858089482075399,0.0226202289868529,0.0441677815529016,0.0065531308354101,0.0877065478312414,0.1151182030787186,0.0753934892243427
2019-09-29,0.3298659426707209,0.4109844502783064,0.0784681693138595,0.0225005805352289,0.0417916744963573,0.0065554106513367,0.0892064763087093,0.1151769290142761,0.0755590717046075
2019-09-30,0.3301032506078699,0.4121243212364425,0.0705051765589174,0.0223242384219813,0.0410053722659446,0.006557675835679,0.0910782272853341,0.1151870143676214,0.0771670352887679
2019-10-01,0.3263340821305631,0.412684938905528,0.0640448389160612,0.0222422950555039,0.0396729178374703,0.0065599736519476,0.0926384356108802,0.1151584229015448,0.0774266563655004
2019-10-02,0.3181441208440972,0.4126109847020058,0.0592020924554015,0.022342424811539,0.0377662871067455,0.0065623236558787,0.0939542784398927,0.1152304974280225,0.076330162357676
2019-10-03,0.3175413992927829,0.4117638820649344,0.0581959648201002,0.022547447203204,0.0381174773044275,0.0065646867526254,0.0951410373317542,0.1152311889027401,0.0755178396930584
2019-10-04,0.3242530614940863,0.4100598738497176,0.0619323769475405,0.022941553106199,0.0405206838748406,0.0065670818393319,0.0960493851029359,0.1152195011840283,0.07437567743268
2019-10-05,0.3250431187400584,0.4088802027385719,0.0668774773905913,0.0230146151603576,0.042144718504273,0.0065694882711355,0.0965662191899127,0.1152151066951186,0.0741863844588719
2019-10-06,0.3217455739998114,0.4082778246193613,0.0738124449278015,0.0227445077630025,0.0433745385282317,0.0065719046249508,0.0966301853358343,0.1152117917124321,0.0751919302110505
2019-10-07,0.3218443906118671,0.4074818565413118,0.085754915415316,0.0224712010367083,0.0456911823987451,0.0065743602607703,0.0961526329012855,0.1152082156989816,0.0763215652117479
2019-10-08,0.3234275338849311,0.4068270638027944,0.1025106257196463,0.02207773160953,0.0486623675376286,0.0065768524625551,0.0950508236253337,0.1152089337094677,0.0779349360577555
2019-10-09,0.3244401114181898,0.4044406794715356,0.1164793994435228,0.0218793211582762,0.0500947292130083,0.0065792817829627,0.0947464283576276,0.1152717062610179,0.0787354602022318
2019-10-10,0.325765491711005,0.4001068863642928,0.1276512360993566,0.0219361317329239,0.049949444182589,0.0065816446136122,0.095310883754367,0.1163247379533701,0.0785053300819209
2019-10-11,0.3275776217553947,0.3949843587518781,0.13992663796501,0.0220110720673989,0.0490387075998283,0.0065839881959725,0.0959614542277407,0.1173631746281774,0.0781554960157166
2019-10-12,0.3297333854529848,0.3885589202277458,0.1515588109318036,0.022197163976406,0.046788337487426,0.0065862872913678,0.0970536217463444,0.1173835696618279,0.0773080477429705
2019-10-13,0.3316186283647598,0.3818467695463087,0.1672440300077919,0.0223751536183728,0.044787059270461,0.0065886094103824,0.0977296743545849,0.1174572372723325,0.0765526965038157
2019-10-14,0.3331779789537567,0.3749746071161432,0.1875639846787107,0.0225220269656081,0.0430971539933072,0.0065909602039005,0.0978876140482033,0.1174681839795996,0.075980324339249
2019-10-15,0.3347248118868729,0.366829085480761,0.208877813939169,0.0227775349263827,0.0404281819858602,0.006593285300352,0.0982370859519342,0.1174269965861125,0.0749716292887322
2019-10-16,0.3360808047990107,0.3576294983941646,0.2323805733886375,0.0231137368431296,0.0371024364150531,0.0065956001177084,0.0985685241285107,0.1174632758463238,0.0736628676425859
2019-10-17,0.3369751200136783,0.3513410987284197,0.2480657632319184,0.02325373930251,0.0362939347435007,0.0065979549600173,0.0987814825736006,0.1174441139502478,0.073118480067155
2019-10-18,0.3373636049604772,0.3481903784545709,0.254589618246465,0.0231912801610486,0.0381537905099162,0.0066003487944412,0.0989406304850204,0.1174273824628224,0.0733560630510571
2019-10-19,0.3372031892373207,0.3464413564108929,0.2575892293475527,0.0230808166690502,0.0413963790324196,0.0066027691094421,0.0989345587677698,0.1174201828715897,0.0739533423797802
2019-10-20,0.3363800212961837,0.3471677958647315,0.2541242306008832,0.0228556567663887,0.0468814387957099,0.0066052288594846,0.0987508440874217,0.117424901919711,0.0751819826212179
2019-10-21,0.3362702950443677,0.3480580572820413,0.2492844385161144,0.0227831274659975,0.0518691924196204,0.0066076866377437,0.0995746763268636,0.1174957554167129,0.0757708601607394
2019-10-22,0.3369366084624802,0.3490096699863068,0.24343748568874,0.0228957820184674,0.0562139985815447,0.0066101420105689,0.1014926617123966,0.1177166736934407,0.0756263377198449
2019-10-23,0.3375916224219506,0.3521259226181529,0.231392324841316,0.0238113537915794,0.0606176859992237,0.0066126271518,0.1013930147780726,0.1180838396700489,0.0751991136743307
2019-10-24,0.3385711058502354,0.3569653014670857,0.2141179415208901,0.0244832090250735,0.06433982633907,0.0066151340973563,0.0993369825389683,0.1208690330030311,0.074137821797917
2019-10-25,0.3394713974110394,0.3592970436363983,0.2062817653101656,0.0217864475076351,0.0807729003617449,0.0066175035254637,0.0953668773159729,0.1235990768457792,0.0781714028389972
2019-10-26,0.3402242932505899,0.3590196145895349,0.2085057811284487,0.0214966578365925,0.1110634539954828,0.0066197235071065,0.0886523810011824,0.1235800986961924,0.0836601074586017
2019-10-27,0.3413024410196902,0.357883251545995,0.2143790488041557,0.0203168071509056,0.090659901736612,0.0066218638656196,0.0871198041597126,0.1236330213865151,0.0858658229747944
2019-10-28,0.3426177154964132,0.3548021657676865,0.227758659991827,0.0200791832415641,0.0831345270687141,0.0066238798908944,0.0911261518543589,0.123632071054216,0.0838171331637842
2019-10-29,0.3442609455743475,0.3528452346454233,0.2386905063139713,0.0198266574709784,0.074777005623403,0.0066259567458576,0.0910311066687514,0.1235944620343683,0.0843183867543566
2019-10-30,0.3463207712491835,0.3521957641857143,0.2465786564175525,0.0198458089771692,0.0823643063730569,0.0066281070431038,0.0882329897458837,0.123660647354678,0.0860183497889348
2019-10-31,0.3487078802265858,0.3504081722566131,0.2596894053551321,0.0198972049032055,0.0794810674016742,0.0066302008358078,0.088047494159313,0.1236531185610831,0.086226632596024
2019-11-01,0.3514850788926654,0.3481468731761448,0.2759166914419965,0.0199352310881545,0.0720521321570654,0.006632281866855,0.0891293242602808,0.1236327565020016,0.0857611926855829
2019-11-02,0.3536470241397681,0.3479618172922574,0.2833964966081461,0.0199488052223863,0.0687679211441966,0.0066343958468947,0.0895698358992921,0.1236375721277242,0.0857913949516638
2019-11-03,0.3551050593832287,0.3498162826940958,0.2819997125045019,0.0198567367066432,0.0672580997788595,0.0066365365285033,0.0899619293748656,0.1236628282560808,0.0860866673769758
2019-11-04,0.3564047151628865,0.3529668300556747,0.2759196488345167,0.0196425848656151,0.0661478472672222,0.0066387165313422,0.0906709375995517,0.1236549513883385,0.0864028008934326
2019-11-05,0.3572722336331458,0.3580624169045233,0.2620867650602961,0.0192531423071499,0.0666560236917837,0.0066409484360363,0.0914749076370428,0.1236191968992999,0.0869490641681386
2019-11-06,0.3583315050070491,0.3626773029999404,0.2494944562301281,0.0191818656976225,0.0656729337906934,0.0066431652673332,0.0908701760615625,0.1235443036013551,0.0867758778910547
2019-11-07,0.3596396856496212,0.3667215261941818,0.2384890373213389,0.0194408510788983,0.063078651565429,0.0066453705619201,0.0887052168514415,0.1192214888323786,0.085825688798965
2019-11-08,0.3606530739469643,0.3719575395631995,0.221931908036204,0.0197213126143714,0.0610803695605813,0.006647610572203,0.0904182397705166,0.1149103412364946,0.0847035542576199
2019-11-09,0.3615108592505032,0.3778643074943536,0.2016693620533643,0.0201344485202882,0.059019945644006,0.0066498738524831,0.0960502460715358,0.1148976033192827,0.0831819750094142
2019-11-10,0.3624649874957486,0.3814810831912281,0.1895160129352011,0.020424406702997,0.0574294058741725,0.0066522114448437,0.0979119678652771,0.1148259029791172,0.0820627804599139
2019-11-11,0.3634707690151984,0.3826965935693603,0.1857528309982563,0.0205421412270242,0.0566022728877622,0.0066546352226405,0.0965192341525505,0.1148088533608378,0.0814659673633055
2019-11-12,0.3645034822893574,0.38253128576301,0.1860251142607145,0.0206929250634169,0.0558269896272169,0.0066569748734571,0.0954403863804229,0.1148460473253661,0.0808315759399748
2019-11-13,0.3656122275814311,0.380171578956062,0.1934465838515641,0.0208032031281422,0.0553168040744283,0.0066592334413682,0.0975184150765507,0.1148048608766766,0.0803850437475868
2019-11-14,0.3665196669818433,0.3777702620475308,0.1992581488669251,0.0209855517762754,0.0553606714023952,0.0066616292610556,0.0974651326516801,0.1148238035170939,0.0797303347187716
2019-11-15,0.3672162612509989,0.3753662699329658,0.2031244863839996,0.0212649790495982,0.05592369933798,0.0066641392756129,0.0955708188528986,0.1148466043144748,0.0788035780525027
2019-11-16,0.3678757978731008,0.3711482721586462,0.2121307718441132,0.0215246596720869,0.0569393805107415,0.0066666432121623,0.093837597841909,0.1148512782801374,0.0779907145793649
2019-11-17,0.3684351245457267,0.3655189709889422,0.2244992913887431,0.0217950521870744,0.0584718983900479,0.0066691769750345,0.091283303510793,0.1148362531078624,0.0771942309279723
2019-11-18,0.3688112589613744,0.3627060624378275,0.2316210916596234,0.0222052682779035,0.0610835633022482,0.0066716296699289,0.0898474004053935,0.1148364607081008,0.0761116562650178
2019-11-19,0.3690079912873264,0.3628676702737567,0.2335697864259452,0.0227543224906061,0.0648485846099027,0.0066739755342748,0.089744778879928,0.114845839502376,0.0747616509331381
2019-11-20,0.3690147229031402,0.364239859569421,0.2332744907729825,0.0234048652653669,0.0647814541497111,0.0066762861410803,0.0898960269758727,0.1149195070293946,0.0732166635741274
2019-11-21,0.3688063234477134,0.3679366375295677,0.2285800739007445,0.0241901374409208,0.0605721430886897,0.00667852468386,0.0908118949700415,0.1160121917005613,0.0714053941357418
2019-11-22,0.3693252846773048,0.3709681247228632,0.2286495510275077,0.0247651042345777,0.0785507575172006,0.0066807752049149,0.0902181147282844,0.1170667896117026,0.0699883638151166
2019-11-23,0.3706514849348115,0.3731739981203321,0.2340226354172996,0.0251026783738486,0.066800974645901,0.0066830442708908,0.0878787459626966,0.1170554234267189,0.0690140935484876
2019-11-24,0.3723149702600722,0.3770037401826702,0.2383843842102354,0.0253966006578316,0.0802969352217575,0.0066852558708135,0.0853999812086497,0.1171164820758633,0.0681062217167652
2019-11-25,0.3745763596865269,0.381829921587662,0.2438658541192356,0.0255560299400344,0.1024651509423126,0.0066874278264858,0.0821976106184534,0.1171292603460183,0.0674358338495083
2019-11-26,0.3755612890463687,0.3841321645007667,0.2511432005729054,0.0253997359190131,0.0617401005894854,0.0066896248537895,0.0843490394383509,0.1171016189339022,0.0670814346981105
2019-11-27,0.3750972085590321,0.3838705492321924,0.2597534317650592,0.0249103984806526,0.0754903121967482,0.0066918427414805,0.0925866917729074,0.1171726263261512,0.0670452545151647
2019-11-28,0.3743062839850357,0.3822891045984571,0.271024428825595,0.0245790511427261,0.0620507811990667,0.0066941172362549,0.0951791250576681,0.1171723395338975,0.0674418857818887
2019-11-29,0.3726913987331483,0.3784759561848644,0.285116662645722,0.0243913020124182,0.0591013889887844,0.0066964686036082,0.0900119782986695,0.11715923574128,0.0683143046762173
2019-11-30,0.3712981380626751,0.3751076230850374,0.2868111434934935,0.0243295950353835,0.0543855296559011,0.0066987839619569,0.0885920882361451,0.1171430886612705,0.0687761485720483
2019-12-01,0.3702576980260303,0.3722869380062861,0.2749843656104989,0.0245209687540426,0.0506043940483877,0.006701073091959,0.0909506668047985,0.1171169439270885,0.0687929663413415
2019-12-02,0.3686399008979494,0.3678904345597291,0.2580243988865951,0.0247943458528281,0.0504839547686252,0.0067034160920917,0.0934460829876414,0.1171115831254688,0.0688445497585173
2019-12-03,0.36669449296553,0.3624676375353755,0.2318887393182111,0.0251989807242995,0.0541377929797011,0.0067057960275957,0.0988544155648947,0.117131642129939,0.0687137793950332
2019-12-04,0.3657176420782808,0.3582132779873762,0.2243404117438308,0.0252975309577497,0.0546716632677661,0.0067081910528202,0.1010153599000622,0.1170652667272477,0.0687015308187001
2019-12-05,0.365730104439226,0.3550752729943549,0.2382346793481566,0.0250308879729722,0.050658920780555,0.0067106121971008,0.0998572168185721,0.1166793704836655,0.0688480530290858
2019-12-06,0.3663047108045661,0.3523754118122038,0.279399351752525,0.0249639821086082,0.0481260806427703,0.0067130574204211,0.0995398233719323,0.1163262890992394,0.068826096569517
2019-12-07,0.3677846985627146,0.3506555975779064,0.3112516652418851,0.0250007391036382,0.0449495641239751,0.0067155258913442,0.098848749419553,0.1163147336285805,0.0686994114193122
2019-12-08,0.3691193861526231,0.3480653629207189,0.3392706206661982,0.0250311835343078,0.0439592636948323,0.006717943720068,0.0976896325655866,0.1162458481703084,0.0683774950200443
2019-12-09,0.3702774182026,0.3445305081017277,0.3449232383108951,0.0251450781149764,0.0458615479945629,0.0067203027614551,0.0965246459124219,0.1162403222274948,0.0677973714616733
2019-12-10,0.3720851257298887,0.3414288339106057,0.3532982845978057,0.0253525600479283,0.0482684052520458,0.0067226383782902,0.0945839298842399,0.1162435444831403,0.0670355999350645
2019-12-11,0.3743305066132107,0.3383652766953929,0.3562635530935021,0.0256705739820471,0.052033665478661,0.0067249287833445,0.091969479478727,0.1162209546678173,0.066041668782882
2019-12-12,0.3761860355376493,0.3365852522778741,0.3865409944693295,0.0259551354661863,0.0539888898955587,0.0067272515559784,0.091021455744074,0.1162330753584434,0.0654740143582618
2019-12-13,0.3776761603446417,0.3363750196478595,0.4490514492698735,0.0262080630244102,0.0536570072911419,0.0067296118084856,0.091844039184671,0.116256645769171,0.0653901980097391
2019-12-14,0.3790561156584485,0.3368816239658747,0.4776117859593594,0.026436210062914,0.053462024843956,0.0067319518827201,0.0934379956297162,0.116262922147223,0.0654238566777715
2019-12-15,0.3801240487659336,0.3385119916581542,0.4770283230715579,0.0266016770943226,0.0525311429761591,0.0067342895366144,0.0964215479221662,0.1162510805187736,0.0657526320823443
2019-12-16,0.3815913523977257,0.340915890707458,0.4713013568662407,0.0269222950658649,0.0557069384621858,0.0067366340958604,0.0962873210475071,0.1162566026508487,0.0659680654264026
2019-12-17,0.3834889060138825,0.3440630680598603,0.4472888839735963,0.0274008779594686,0.0636486379462263,0.006738980696781,0.092648228939863,0.1162735314064833,0.0660292251024173
2019-12-18,0.3852944675816384,0.3485149087858767,0.4635291104968934,0.0256767626438922,0.0703829144899494,0.006741338086976,0.0916303268171432,0.1163571002432848,0.0662888791652182
2019-12-19,0.3871623214345199,0.3542323388859624,0.5169097462826783,0.0261527888169648,0.0688990369824481,0.006743707827852,0.092406469095516,0.1166404642899979,0.066653496585145
2019-12-20,0.3887276757707888,0.3571912109358734,0.5249097602868094,0.0256858051425577,0.0690221658548971,0.0067461678201792,0.096571784967274,0.1168776993849583,0.066853925917269
2019-12-21,0.3898957840821387,0.3571112373135246,0.5081672907861998,0.025800774689472,0.0661185682475982,0.0067487292049528,0.1055207098645686,0.1168618509427323,0.0669062708104844
2019-12-22,0.3909455021814985,0.3559019274182256,0.5039459098282606,0.0259386764696909,0.0666069550767205,0.0067512998371104,0.1057228174864221,0.1169025680374299,0.0668715757081022
2019-12-23,0.3917561831609562,0.3524684544063303,0.5045420793808673,0.0262318434247852,0.0709410195768515,0.0067538985274327,0.0969904539797661,0.1168749361787496,0.0666854456613303
2019-12-24,0.3924032069212273,0.3485270925845798,0.4975527677805944,0.0263845614941975,0.0707810651149984,0.0067562864290324,0.0939265118806218,0.116873734373592,0.0665842305735757
2019-12-25,0.3928994498784983,0.3441532584710107,0.4887182924756659,0.026355077676332,0.0671162380163693,0.0067584243295553,0.0994463321854208,0.1169148850513158,0.0665734098369141
2019-12-26,0.3930935727967336,0.337512234077289,0.4775941151545011,0.02639562182241,0.0648265656728503,0.0067607711738059,0.1023011562360897,0.1169218053630838,0.0664806739729743
2019-12-27,0.3929929539884595,0.328889638565265,0.4635720371000769,0.0264314131230855,0.062658120842722,0.0067632856500676,0.1007843946546846,0.1169165553566153,0.0663548016095858
2019-12-28,0.3931946944123303,0.3234745603615586,0.4500995737763771,0.0265263513725708,0.0608327735800748,0.0067657199889437,0.1024468094927564,0.1169031231500231,0.0663738429695756
2019-12-29,0.3937225686813742,0.3214524168781544,0.4373239647893635,0.026713253126479,0.0600737027128477,0.0067681521640279,0.1040684684547162,0.1168737337323508,0.0665358237620722
2019-12-30,0.3942870609355927,0.3204799594170348,0.4239506354892622,0.0269046027329646,0.0601190711307403,0.0067707079916976,0.1059329827180749,0.1169405516784186,0.0667899686396042
2019-12-31,0.3950398971272053,0.321891643109585,0.4108701715606928,0.0271246074521932,0.0613589862966764,0.0067733734353372,0.1082743744714893,0.1172849989228134,0.067182154046472
2020-01-01,0.395585073239357,0.3221034410198702,0.3951985430281357,0.0271664669776451,0.0614928892700717,0.0067759793779381,0.1103367370677875,0.1177399146923943,0.0675624541089265
2020-01-02,0.3958881785759352,0.320858223958863,0.3767901628358758,0.0269996420648596,0.0604662305909104,0.0067785393143995,0.1121072369946422,0.1211406811105048,0.0679272563258883
2020-01-03,0.3962710883518202,0.3210582839537271,0.3578541733804678,0.0267419938974549,0.0668149265294747,0.0067811485217543,0.1139786339024643,0.1245255467740082,0.0683914438456006
2020-01-04,0.3966431151526266,0.3219109306626558,0.3377662494733107,0.0263312939250668,0.0619666904275875,0.0067837763807715,0.1157825910078022,0.1245386072272895,0.0689248022473222
2020-01-05,0.3972806177241276,0.3234907791102838,0.3236555787571498,0.0259426143158965,0.0642224562993744,0.0067863691573128,0.1168982253621066,0.1246115792085871,0.0695904679937632
2020-01-06,0.3982490989447554,0.3261563603548187,0.3165133934122779,0.0255901675171734,0.0672674038918191,0.0067889312256928,0.1172752917531378,0.1246295757531357,0.0704097931302283
2020-01-07,0.3993547541751361,0.3293284640426969,0.3125786479027946,0.0252099693147216,0.0721966650354886,0.0067914686899785,0.1170648109501905,0.1245957063649492,0.0713342738014069
2020-01-08,0.4006884053318806,0.3331364365261879,0.3140022412404799,0.0248498259886229,0.0798048068406516,0.0067939681797218,0.116071623887238,0.1246423249167361,0.0723874299853619
2020-01-09,0.4021663698269478,0.3360845435348035,0.3046704624941825,0.0245086853578474,0.0750921770624796,0.0067964779949836,0.1147322667379838,0.1246332237802957,0.0735663421375722
2020-01-10,0.403780438129063,0.337946484997144,0.2831411700893573,0.02409729456658,0.0788939694035325,0.0067989973966003,0.1130204527661093,0.1246254568166309,0.0748714894090125
2020-01-11,0.4056583024402411,0.3395545151389007,0.2851199688391836,0.0237702929571285,0.0759524831111523,0.0068014902393145,0.1105214508672878,0.1246202509417401,0.0763282322336482
2020-01-12,0.4077891092908847,0.3404512770555971,0.3090348406220738,0.0234945976489095,0.0724058345830677,0.0068039653255687,0.1072911537994352,0.1246181221246736,0.0779397165758865
2020-01-13,0.4095861076707592,0.3421825429155427,0.3147921737310839,0.0229736587774005,0.0834712931892503,0.0068064448753774,0.1059663513715064,0.124679506294966,0.0791217524243758
2020-01-14,0.4110181824223657,0.3448698090521742,0.3073259894291376,0.0221973908706126,0.1142617717363187,0.0068089260149465,0.1067326908474159,0.1290369148263921,0.0798231440940886
2020-01-15,0.4123636016287356,0.3473436930470361,0.3083274535515664,0.0219567826960589,0.1154296624622347,0.0068114031816063,0.1083583169992601,0.1333782905829792,0.0803241798983523
2020-01-16,0.4134680407724516,0.3499660365650945,0.3115152943066979,0.0222427259528777,0.0893659863332508,0.0068138808066221,0.1115651253168274,0.1333984993665261,0.0804606536165048
2020-01-17,0.4146464275677622,0.3518472821601103,0.3127173627221741,0.0221942413115381,0.090093914666772,0.0068163341790066,0.1131243597740793,0.1334721119560343,0.0805797455922124
2020-01-18,0.4159198500436786,0.3527795383502047,0.3142382413353991,0.0219391067738495,0.0942725477832988,0.0068187615886845,0.1127781148904273,0.1334825820998597,0.0806998712483607
2020-01-19,0.4169984145692389,0.3534496539287067,0.3148339517457738,0.0219785327173999,0.089639259607087,0.0068211783198483,0.1127203113309587,0.1334415629139397,0.0805013268933827
2020-01-20,0.4179456215885825,0.3535766743446432,0.314230619631046,0.0221948590845957,0.0768959610606899,0.006823578236999,0.1121564616249442,0.1334786515431836,0.080051620199017
2020-01-21,0.4176722838319571,0.3542638482836486,0.3098600919361737,0.0223426266765515,0.071052358001955,0.0068260396195287,0.1129240146753518,0.1334566279960749,0.0797163766892127
2020-01-22,0.4160220926676682,0.355647756897549,0.3010586074897008,0.0224760499193,0.0695375073105717,0.0068285712377251,0.1153630270326408,0.1334331918440904,0.0794828275481259
2020-01-23,0.4135397739032762,0.3569500014834339,0.2889702504619771,0.0226699560094765,0.0677851263530248,0.0068311313347586,0.117879479551297,0.1334370179867158,0.079215600898482
2020-01-24,0.4098893965664923,0.3584651541107296,0.2726006484263304,0.0228886458260254,0.0681049515964074,0.006833742308087,0.1209825334640024,0.1334714049086928,0.0789992296372452
2020-01-25,0.4065526426253013,0.3595914183018047,0.2603006276555216,0.0228478186773665,0.0693111699131349,0.0068362691879461,0.118308422973076,0.1334807046467715,0.0794074682962502
2020-01-26,0.4036361649226164,0.3602226130591516,0.2526532796161194,0.0225213511998502,0.071198861667006,0.0068386995365184,0.1090606526171243,0.1334717747544753,0.0805089951302205
2020-01-27,0.4013296040541637,0.3608921044555646,0.2486654420421938,0.0220220605398169,0.0758341687503575,0.0068411177511328,0.1072454297839487,0.1335543803768721,0.0821106230398755
2020-01-28,0.4001138154249308,0.3614388388733457,0.2508660752258959,0.021265204674962,0.083086238122588,0.0068434885647235,0.115566780646527,0.1366477417805801,0.0843965982164532
2020-01-29,0.399051911546684,0.3613150720438917,0.2428250719268052,0.0208422692180059,0.0870391368534069,0.0068459007241588,0.1177625355446154,0.139682113995014,0.085797642795874
2020-01-30,0.3983798497697788,0.3605174200701757,0.2240416126613465,0.0207962755862061,0.0875799123043617,0.0068483663714956,0.111510806225118,0.1396581880088899,0.0862062350953481
2020-01-31,0.3936035317778187,0.3591733208321903,0.2957332928214427,0.0207651032834494,0.0875762893971872,0.0068508133424343,0.1107225173956334,0.1397040172364539,0.0865516333660902
2020-02-01,0.3955839153946311,0.3571327820413416,0.275992297791437,0.0208981680750512,0.085592195411745,0.0068532644261146,0.1110643098631256,0.1396925866472829,0.0864360878087083
2020-02-02,0.3966635996191968,0.3586527365705464,0.2864005152953358,0.0208481571368781,0.0858329853724369,0.006855680535421,0.1097452103206552,0.1396504622367978,0.0868072637031101
2020-02-03,0.4009979605752301,0.3641214319670103,0.2641168529511092,0.0205648567141827,0.0887123592804072,0.0068580509439159,0.1078049645918098,0.1397189202444668,0.0877917855349566
2020-02-04,0.4072166445130534,0.3713954198434521,0.2676686028040944,0.0203381523797923,0.0910089359314968,0.0068604120405806,0.105768694254794,0.1397138895820031,0.0886036019348792
2020-02-05,0.4158984481837608,0.3816636745192607,0.2930042864839988,0.0200786140471136,0.0937416132376328,0.0068627515285099,0.103300592117848,0.1396986133495956,0.0894817682881368
